tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
8138,1789624232838000,0.110626221,-0.599903226,0.962971687,0.000014786,1,-21.486379623,0.977091670,88.990753174,4144,138.166666667,138.116666667,0.317584485,1,1,1,0,0,1
8139,1789624232856000,0.109497070,-0.599918365,0.963685036,0.001335693,1,-21.803348541,0.977098942,88.961708069,4144,138.166666667,138.133333333,0.318296880,1,1,1,0,0,1
8140,1789624232873000,0.110023499,-0.600920022,1.281794548,0.318111509,1,-22.120319366,0.977106273,88.932662964,4145,138.200000000,138.150000000,0.318298817,1,0,1,0,0,1
8141,1789624232889000,0.103935242,-0.599994898,1.315423965,0.034188602,1,-22.437896729,0.977113128,88.902465820,4145,138.200000000,138.166666667,0.319009781,1,0,1,0,0,1
8142,1789624232907000,0.099021912,-0.599987626,1.348353386,0.033293959,1,-22.755475998,0.977120042,88.872276306,4146,138.233333333,138.183333333,0.319010973,1,0,1,0,0,1
8143,1789624232923000,0.092971802,-0.599995375,1.381993294,0.034179632,1,-23.073659897,0.977126360,88.840942383,4146,138.233333333,138.200000000,0.319723010,1,0,0,1,0,1
8144,1789624232939000,0.088088989,-0.599988818,1.414929390,0.033296071,1,-23.391843796,0.977132678,88.809608459,4147,138.266666667,138.216666667,0.319723010,1,0,0,1,0,1
8145,1789624232956000,0.082107544,-0.599996209,1.448569298,0.034167543,1,-23.710628510,0.977138579,88.777153015,4147,138.266666667,138.233333333,0.320432603,1,0,0,1,0,1
8146,1789624232972000,0.077278137,-0.599989831,1.481515884,0.033298660,1,-24.029415131,0.977144480,88.744697571,4148,138.300000000,138.250000000,0.320434481,1,0,0,1,0,1
8147,1789624232989000,0.071365356,-0.599997282,1.515159607,0.034159351,1,-24.348798752,0.977149904,88.711128235,4148,138.300000000,138.266666667,0.321142972,1,0,0,1,0,1
8148,1789624233006000,0.066596985,-0.599990845,1.548111916,0.033295527,1,-24.668182373,0.977155328,88.677558899,4149,138.333333333,138.283333333,0.321142972,1,0,0,1,0,1
8149,1789624233023000,0.060737610,-0.599998534,1.581764221,0.034158602,1,-24.988159180,0.977160335,88.642883301,4149,138.333333333,138.300000000,0.321850210,1,0,0,1,0,1
8150,1789624233040000,0.056030273,-0.599992514,1.614722252,0.033292506,1,-25.308137894,0.977165282,88.608215332,4150,138.366666667,138.316666667,0.321851283,1,0,0,1,0,1
8151,1789624233056000,0.050247192,-0.599999666,1.648390770,0.034161571,1,-25.628707886,0.977169752,88.572448730,4150,138.366666667,138.333333333,0.322559088,1,0,0,1,0,1
8152,1789624233072000,0.045600891,-0.599994004,1.681356430,0.033291485,1,-25.949275970,0.977174282,88.536674500,4151,138.400000000,138.350000000,0.322558045,1,0,0,1,0,1
8153,1789624233091000,0.039909363,-0.600000858,1.715029716,0.034150895,1,-26.270431519,0.977178395,88.499816895,4151,138.400000000,138.366666667,0.323263615,1,0,0,1,0,1
8154,1789624233106000,0.035354614,-0.599995017,1.748012543,0.033295836,1,-26.591587067,0.977182508,88.462959290,4152,138.433333333,138.383333333,0.323263615,1,0,0,1,0,1
8155,1789624233123000,0.029762268,-0.600002289,1.781699181,0.034147680,1,-26.913326263,0.977186143,88.425025940,4152,138.433333333,138.400000000,0.323967665,1,0,0,1,0,1
8156,1789624233140000,0.025337219,-0.599996746,1.814698219,0.033294410,1,-27.235065460,0.977189779,88.387092590,4153,138.466666667,138.416666667,0.323967665,1,0,0,1,0,1
8157,1789624233157000,0.019874573,-0.600003421,1.848393440,0.034135148,1,-27.557384491,0.977192998,88.348083496,4153,138.466666667,138.433333333,0.324671000,1,0,0,1,0,1
8158,1789624233173000,0.025871277,-0.599999130,1.815569878,0.033366852,1,-27.879701614,0.977196157,88.309066772,4154,138.500000000,138.450000000,0.324670017,1,0,0,1,0,1
8159,1789624233189000,0.030868530,-0.600007236,1.783438683,0.032517478,1,-28.202590942,0.977198958,88.268981934,4154,138.500000000,138.466666667,0.325367957,1,0,0,1,0,1
8160,1789624233207000,0.036918640,-0.600003123,1.750618935,0.033372741,1,-28.525482178,0.977201819,88.228897095,4155,138.533333333,138.483333333,0.325369865,1,0,0,1,0,1
8161,1789624233222000,0.041946411,-0.600011408,1.718490601,0.032519355,1,-28.848941803,0.977204263,88.187744141,4155,138.533333333,138.500000000,0.326067001,1,0,0,1,0,1
8162,1789624233239000,0.048027039,-0.600007117,1.685672760,0.033376411,1,-29.172403336,0.977206707,88.146591187,4156,138.566666667,138.516666667,0.326068908,1,0,0,1,0,1
8163,1789624233256000,0.053092957,-0.600014746,1.653553009,0.032516796,1,-29.496429443,0.977208734,88.104370117,4156,138.566666667,138.533333333,0.326765269,1,0,0,1,0,1
8164,1789624233273000,0.059188843,-0.600010574,1.620740891,0.033373568,1,-29.820453644,0.977210760,88.062149048,4157,138.600000000,138.550000000,0.326763362,1,0,0,1,0,1
8165,1789624233289000,0.064292908,-0.600018024,1.588615417,0.032528412,1,-30.145038605,0.977212429,88.018859863,4157,138.600000000,138.566666667,0.327458918,1,0,0,1,0,1
8166,1789624233306000,0.070396423,-0.600013793,1.555812836,0.033365585,1,-30.469621658,0.977214098,87.975563049,4158,138.633333333,138.583333333,0.327458054,1,0,0,1,0,1
8167,1789624233323000,0.075538635,-0.600020766,1.523694992,0.032526884,1,-30.794757843,0.977215350,87.931198120,4158,138.633333333,138.600000000,0.328149021,1,0,0,1,0,1
8168,1789624233339000,0.081680298,-0.600016594,1.490896225,0.033368833,1,-31.119895935,0.977216601,87.886833191,4159,138.666666667,138.616666667,0.328150928,1,0,0,1,0,1
8169,1789624233355000,0.086868286,-0.600023031,1.458782196,0.032530386,1,-31.445581436,0.977217436,87.841400146,4159,138.666666667,138.633333333,0.328839183,1,0,0,1,0,1
8170,1789624233373000,0.093040466,-0.600018919,1.425992966,0.033365093,1,-31.771266937,0.977218270,87.795959473,4160,138.700000000,138.650000000,0.328840226,1,0,0,1,0,1
8171,1789624233390000,0.098258972,-0.600025237,1.393882751,0.032531504,1,-32.097496033,0.977218688,87.749435425,4160,138.700000000,138.666666667,0.329529822,1,0,0,1,0,1
8172,1789624233406000,0.104476929,-0.600020826,1.361087799,0.033379216,1,-32.423721313,0.977219105,87.702919006,4161,138.733333333,138.683333333,0.329524964,1,0,0,1,0,1
8173,1789624233423000,0.109725952,-0.600027084,1.328989029,0.032525118,1,-32.750480652,0.977219105,87.655303955,4161,138.733333333,138.700000000,0.330210328,1,0,0,1,0,1
8174,1789624233439000,0.115997314,-0.600022197,1.296203613,0.033379838,1,-33.077236176,0.977219045,87.607696533,4162,138.766666667,138.716666667,0.330205441,1,0,0,1,0,1
8175,1789624233455000,0.115074158,-0.600084603,1.313646317,0.017467227,1,-33.404521942,0.977218509,87.558982849,4162,138.766666667,138.733333333,0.330891222,1,1,0,1,0,1
8176,1789624233472000,0.130271912,-0.600022435,1.335872650,0.026925554,1,-33.731807709,0.977217913,87.510269165,4163,138.800000000,138.750000000,0.330891222,1,1,1,0,0,1
8177,1789624233489000,0.145187378,-0.600026011,1.383792877,0.050187837,1,-34.059608459,0.977216840,87.460433960,4163,138.800000000,138.766666667,0.331567317,1,1,1,0,0,1
