tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
617,1789624107502000,-0.237947464,-0.598279834,-0.548559189,0.000837039,1,30.000093460,1.443063498,28.080076218,0,12.833333333,0.000000000,0.000000000,1,0,0,1,0,1
618,1789624107518000,-0.237928391,-0.598145843,-0.548271179,0.000318225,1,29.999958038,1.438431740,28.276039124,0,12.850000000,0.000000000,0.000000000,1,0,0,1,0,1
619,1789624107536000,-0.237911224,-0.597967148,-0.548149109,0.000217089,1,29.999723434,1.435248852,28.470129013,0,12.866666667,0.000000000,0.000000000,1,0,0,1,0,1
620,1789624107552000,-0.237899780,-0.597756863,-0.548112869,0.000213692,1,29.999406815,1.433878422,28.662893295,0,12.883333333,0.000000000,0.000000000,1,0,0,1,0,1
621,1789624107568000,-0.237894058,-0.597535253,-0.548173904,0.000229933,1,29.998926163,1.436652303,28.855300903,0,12.900000000,0.000000000,0.000000000,1,0,0,1,0,1
622,1789624107584000,-0.237882614,-0.597324610,-0.548254013,0.000225652,1,29.998392105,1.443903208,29.047651291,0,12.916666667,0.000000000,0.000000000,1,0,0,1,0,1
623,1789624107602000,-0.237869263,-0.597128391,-0.548347473,0.000217749,1,29.997819901,1.455475569,29.240011215,0,12.933333333,0.000000000,0.000000000,1,0,0,1,0,1
624,1789624107618000,-0.237855911,-0.596950769,-0.548448563,0.000204809,1,29.997219086,1.471139669,29.432439804,0,12.950000000,0.000000000,0.000000000,1,0,0,1,0,1
625,1789624107635000,-0.237840652,-0.597688198,-0.548425674,0.000737942,1,29.996597290,1.490606308,29.624982834,0,12.966666667,0.000000000,0.000000000,1,0,0,1,0,1
626,1789624107652000,-0.237825394,-0.596695900,-0.548639297,0.001015147,1,29.995962143,1.513541102,29.817680359,0,12.983333333,0.000000000,0.000000000,1,0,0,1,0,1
627,1789624107670000,-0.237806320,-0.597169161,-0.548635483,0.000473660,1,29.995323181,1.539577603,30.010562897,0,13.000000000,0.000000000,0.000000000,1,0,0,1,0,1
628,1789624107686000,-0.237791061,-0.596498489,-0.548788071,0.000687980,1,29.994678497,1.568329573,30.203655243,0,13.016666667,0.000000000,0.000000000,1,0,0,1,0,1
629,1789624107702000,-0.237771988,-0.596742630,-0.548791885,0.000244914,1,29.994035721,1.599402905,30.396980286,0,13.033333333,0.000000000,0.000000000,1,0,0,1,0,1
630,1789624107718000,-0.237758636,-0.596891403,-0.548795700,0.000149420,1,29.993396759,1.632404804,30.590549469,0,13.050000000,0.000000000,0.000000000,1,0,0,1,0,1
631,1789624107737000,-0.237739563,-0.596956491,-0.548797607,0.000067852,1,29.992761612,1.666952848,30.784378052,0,13.066666667,0.000000000,0.000000000,1,0,0,1,0,1
632,1789624107753000,-0.237724304,-0.596953154,-0.548799515,0.000015736,1,29.992132187,1.702682376,30.978471756,0,13.083333333,0.000000000,0.000000000,1,0,0,1,0,1
633,1789624107769000,-0.237705231,-0.596891403,-0.548793793,0.000064882,1,29.991512299,1.739252090,31.172842026,0,13.100000000,0.000000000,0.000000000,1,0,0,1,0,1
634,1789624107785000,-0.237691879,-0.596786976,-0.548788071,0.000105433,1,29.990896225,1.776348948,31.367490768,0,13.116666667,0.000000000,0.000000000,1,0,0,1,0,1
635,1789624107803000,-0.237674713,-0.596650124,-0.548782349,0.000138043,1,29.990291595,1.813690782,31.562421799,0,13.133333333,0.000000000,0.000000000,1,0,0,1,0,1
636,1789624107820000,-0.237659454,-0.596490383,-0.548780441,0.000160479,1,29.989694595,1.851029038,31.757640839,0,13.150000000,0.000000000,0.000000000,1,0,0,1,0,1
637,1789624107835000,-0.237644196,-0.596317291,-0.548768997,0.000174140,1,29.989107132,1.888149858,31.953147888,0,13.166666667,0.000000000,0.000000000,1,0,0,1,0,1
638,1789624107852000,-0.237628937,-0.596139193,-0.548757553,0.000179117,1,29.988527298,1.924873710,32.148944855,0,13.183333333,0.000000000,0.000000000,1,0,0,1,0,1
639,1789624107868000,-0.237613678,-0.595961809,-0.548759460,0.000178049,1,29.987955093,1.961054802,32.345027924,0,13.200000000,0.000000000,0.000000000,1,0,0,1,0,1
640,1789624107887000,-0.237600327,-0.595791578,-0.548755646,0.000170796,1,29.987392426,1.996580362,32.541397095,0,13.216666667,0.000000000,0.000000000,1,0,0,1,0,1
641,1789624107902000,-0.237585068,-0.596920729,-0.548561096,0.001145890,1,29.986839294,2.031367779,32.738056183,0,13.233333333,0.000000000,0.000000000,1,0,0,1,0,1
642,1789624107919000,-0.237575531,-0.596774340,-0.548557281,0.000146749,1,29.986293793,2.065363169,32.935001373,0,13.250000000,0.000000000,0.000000000,1,0,0,1,0,1
643,1789624107936000,-0.237558365,-0.596643686,-0.548553467,0.000131831,1,29.985757828,2.098538160,33.132228851,0,13.266666667,0.000000000,0.000000000,1,0,0,1,0,1
644,1789624107951000,-0.237545013,-0.596471071,-0.548553467,0.000173131,1,29.985248566,2.130374193,33.330070496,0,13.283333333,0.000000000,0.000000000,1,0,0,1,0,1
645,1789624107968000,-0.237529755,-0.596199274,-0.548549652,0.000272252,1,29.984754562,2.160259724,33.528694153,0,13.300000000,0.000000000,0.000000000,1,0,0,1,0,1
646,1789624107984000,-0.237514496,-0.597119570,-0.548377991,0.000936293,1,29.984273911,2.188176394,33.728099823,0,13.316666667,0.000000000,0.000000000,1,0,0,1,0,1
647,1789624108002000,-0.237501144,-0.596651077,-0.548377991,0.000468683,1,29.983808517,2.214117527,33.928291321,0,13.333333333,0.000000000,0.000000000,1,0,0,1,0,1
648,1789624108019000,-0.237487793,-0.597376347,-0.548225403,0.000741267,1,29.983356476,2.238085747,34.129257202,0,13.350000000,0.000000000,0.000000000,1,0,0,1,0,1
649,1789624108035000,-0.237478256,-0.596712112,-0.548236847,0.000664401,1,29.982915878,2.260089874,34.331005096,0,13.366666667,0.000000000,0.000000000,1,0,0,1,0,1
