tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
5563,1789597195194000,36.225112915,-0.688322306,2.970764160,0.329552054,0,-70.621810913,0.977301657,23.924121857,2838,95.266666667,95.216666667,0.365921587
5564,1789597195207000,36.194072723,-0.694880903,3.300468445,0.331227154,0,-70.614364624,0.977308393,23.557685852,2839,95.300000000,95.233333333,0.366511643
5565,1789597195225000,36.163726807,-0.701425195,3.629903793,0.330894768,0,-70.606918335,0.977315128,23.191247940,2839,95.300000000,95.250000000,0.366513580
5566,1789597195242000,36.133243561,-0.707785845,3.960947037,0.332504600,0,-70.598770142,0.977321506,22.824235916,2840,95.333333333,95.266666667,0.367102474
5567,1789597195261000,36.103462219,-0.714132369,4.291717529,0.332169116,0,-70.590629578,0.977327824,22.457223892,2840,95.333333333,95.283333333,0.367102295
5568,1789597195273000,36.073532104,-0.720294237,4.624046326,0.333730757,0,-70.581802368,0.977333844,22.089637756,2841,95.366666667,95.300000000,0.367692113
5569,1789597195292000,36.044258118,-0.726442575,4.956096649,0.333394945,0,-70.572967529,0.977339864,21.722049713,2841,95.366666667,95.316666667,0.367694199
5570,1789597195310000,36.014846802,-0.732406497,5.289657593,0.334908187,0,-70.563476563,0.977345467,21.353889465,2842,95.400000000,95.333333333,0.368282586
5571,1789597195328000,35.986095428,-0.738357663,5.622936249,0.334569454,0,-70.553993225,0.977351069,20.985727310,2842,95.400000000,95.350000000,0.368284285
5572,1789597195340000,35.957164764,-0.744125545,5.957670212,0.336031348,0,-70.543869019,0.977356255,20.616994858,2843,95.433333333,95.366666667,0.368871421
5573,1789597195358000,35.928874969,-0.749881625,6.292118073,0.335691541,0,-70.533744812,0.977361441,20.248262405,2843,95.433333333,95.383333333,0.368871421
5574,1789597195377000,35.900428772,-0.755457878,6.627973557,0.337104112,0,-70.523010254,0.977366209,19.878959656,2844,95.466666667,95.400000000,0.369458735
5575,1789597195394000,35.872596741,-0.761023045,6.963550568,0.336775184,0,-70.512268066,0.977370977,19.509654999,2844,95.466666667,95.416666667,0.369460851
5576,1789597195407000,35.844596863,-0.766413510,7.300485611,0.338139445,0,-70.500930786,0.977375448,19.139781952,2845,95.500000000,95.433333333,0.370046765
5577,1789597195425000,35.817192078,-0.771793485,7.637140274,0.337811083,0,-70.489585876,0.977379918,18.769906998,2845,95.500000000,95.450000000,0.370048910
5578,1789597195442000,35.789623260,-0.777005076,7.975112915,0.339135230,0,-70.477668762,0.977383971,18.399463654,2846,95.533333333,95.466666667,0.370634973
5579,1789597195461000,35.762641907,-0.782206535,8.312793732,0.338796973,0,-70.465751648,0.977388024,18.029022217,2846,95.533333333,95.483333333,0.370633096
5580,1789597195473000,35.735485077,-0.787247062,8.651758194,0.340087950,0,-70.453277588,0.977391779,17.658012390,2847,95.566666667,95.500000000,0.371219456
5581,1789597195492000,35.708915710,-0.792277813,8.990440369,0.339760005,0,-70.440795898,0.977395535,17.287000656,2847,95.566666667,95.516666667,0.371221632
5582,1789597195509000,35.682155609,-0.797155738,9.330358505,0.341004759,0,-70.427772522,0.977398992,16.915420532,2848,95.600000000,95.533333333,0.371808290
5583,1789597195528000,35.655956268,-0.802024007,9.669992447,0.340677738,0,-70.414749146,0.977402389,16.543842316,2848,95.600000000,95.550000000,0.371806383
5584,1789597195540000,35.629573822,-0.806748390,10.010820389,0.341880143,0,-70.401199341,0.977405548,16.171699524,2849,95.633333333,95.566666667,0.372389376
5585,1789597195558000,35.603752136,-0.811463833,10.351369858,0.341559559,0,-70.387649536,0.977408648,15.799555779,2849,95.633333333,95.583333333,0.372390330
5586,1789597195576000,35.577739716,-0.816043496,10.693084717,0.342734098,0,-70.373588562,0.977411509,15.426847458,2850,95.666666667,95.600000000,0.372973442
5587,1789597195594000,35.552280426,-0.820614576,11.034523010,0.342416674,0,-70.359527588,0.977414370,15.054138184,2850,95.666666667,95.616666667,0.372974396
5588,1789597195607000,35.526618958,-0.825058520,11.377086639,0.343552172,0,-70.344970703,0.977416992,14.680865288,2851,95.700000000,95.633333333,0.373556644
5589,1789597195624000,35.501510620,-0.829494119,11.719371796,0.343233496,0,-70.330421448,0.977419615,14.307592392,2851,95.700000000,95.650000000,0.373556346
5590,1789597195643000,35.476203918,-0.833809972,12.062761307,0.344347805,0,-70.315383911,0.977422059,13.933755875,2852,95.733333333,95.666666667,0.374138832
5591,1789597195661000,35.451419830,-0.838117957,12.405866623,0.344026268,0,-70.300346375,0.977424502,13.559920311,2852,95.733333333,95.683333333,0.374137878
5592,1789597195673000,35.426456451,-0.842313826,12.750043869,0.345106870,0,-70.284851074,0.977426767,13.185522079,2853,95.766666667,95.700000000,0.374718726
5593,1789597195691000,35.401988983,-0.846502006,13.093945503,0.344796360,0,-70.269348145,0.977428973,12.811124802,2853,95.766666667,95.716666667,0.374718100
5594,1789597195710000,35.377353668,-0.850584090,13.438888550,0.345845729,0,-70.253402710,0.977431059,12.436165810,2854,95.800000000,95.733333333,0.375297874
5595,1789597195728000,35.353240967,-0.854659319,13.783554077,0.345531970,0,-70.237457275,0.977433145,12.061206818,2854,95.800000000,95.750000000,0.375297874
5596,1789597195740000,35.328922272,-0.858633935,14.129237175,0.346560240,0,-70.221069336,0.977435112,11.685688019,2855,95.833333333,95.766666667,0.375876218
5597,1789597195758000,35.305095673,-0.862601757,14.474648476,0.346254826,0,-70.204673767,0.977437019,11.310170174,2855,95.833333333,95.783333333,0.375875592
