tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
1426,1789626378541000,-0.097122192,-0.599006355,-1.683303833,0.033309918,1,-68.007781982,0.977491498,-24.024906158,0,26.316666667,0.000000000,0.000000000,1,0,0,1,0,1
1427,1789626378558000,-0.101814270,-0.599006474,-1.650321960,0.033313952,1,-67.980911255,0.977491617,-24.421554565,0,26.333333333,0.000000000,0.000000000,1,0,0,1,0,1
1428,1789626378575000,-0.106491089,-0.599006414,-1.617343903,0.033308033,1,-67.953979492,0.977491736,-24.818460464,0,26.350000000,0.000000000,0.000000000,1,0,0,1,0,1
1429,1789626378591000,-0.111167908,-0.599006355,-1.584363937,0.033309918,1,-67.926979065,0.977491736,-25.215623856,0,26.366666667,0.000000000,0.000000000,1,0,0,1,0,1
1430,1789626378608000,-0.115859985,-0.599006236,-1.551383972,0.033312064,1,-67.899917603,0.977491856,-25.613044739,0,26.383333333,0.000000000,0.000000000,1,0,0,1,0,1
1431,1789626378624000,-0.120529175,-0.599006176,-1.518405914,0.033306960,1,-67.872787476,0.977491856,-26.010719299,0,26.400000000,0.000000000,0.000000000,1,0,0,1,0,1
1432,1789626378641000,-0.125221252,-0.599006414,-1.485427856,0.033310179,1,-67.845596313,0.977491975,-26.408649445,0,26.416666667,0.000000000,0.000000000,1,0,0,1,0,1
1433,1789626378658000,-0.129890442,-0.599006414,-1.452447891,0.033308849,1,-67.818344116,0.977491975,-26.806835175,0,26.433333333,0.000000000,0.000000000,1,0,0,1,0,1
1434,1789626378674000,-0.134574890,-0.599006295,-1.419466019,0.033312880,1,-67.791030884,0.977492094,-27.205278397,0,26.450000000,0.000000000,0.000000000,1,0,0,1,0,1
1435,1789626378691000,-0.139266968,-0.599006236,-1.386486053,0.033312064,1,-67.763648987,0.977492213,-27.603973389,0,26.466666667,0.000000000,0.000000000,1,0,0,1,0,1
1436,1789626378707000,-0.143943787,-0.599006295,-1.353502274,0.033313695,1,-67.736198425,0.977492273,-28.002922058,0,26.483333333,0.000000000,0.000000000,1,0,0,1,0,1
1437,1789626378725000,-0.148628235,-0.599006355,-1.320528030,0.033305325,1,-67.708694458,0.977492332,-28.402124405,0,26.500000000,0.000000000,0.000000000,1,0,0,1,0,1
1438,1789626378741000,-0.153305054,-0.599006414,-1.287546158,0.033311807,1,-67.681129456,0.977492332,-28.801580429,0,26.516666667,0.000000000,0.000000000,1,0,0,1,0,1
1439,1789626378758000,-0.157989502,-0.599006534,-1.254564285,0.033312880,1,-67.653503418,0.977492452,-29.201292038,0,26.533333333,0.000000000,0.000000000,1,0,0,1,0,1
1440,1789626378774000,-0.162651062,-0.599006414,-1.221586227,0.033305891,1,-67.625823975,0.977492452,-29.601253510,0,26.550000000,0.000000000,0.000000000,1,0,0,1,0,1
1441,1789626378790000,-0.167335510,-0.599006534,-1.188606262,0.033310991,1,-67.598075867,0.977492452,-30.001466751,0,26.566666667,0.000000000,0.000000000,1,0,0,1,0,1
1442,1789626378806000,-0.172012329,-0.599006534,-1.155624390,0.033311807,1,-67.570274353,0.977492511,-30.401931763,0,26.583333333,0.000000000,0.000000000,1,0,0,1,0,1
1443,1789626378824000,-0.176673889,-0.599006474,-1.122650146,0.033302113,1,-67.542411804,0.977492571,-30.802648544,0,26.600000000,0.000000000,0.000000000,1,0,0,1,0,1
1444,1789626378841000,-0.181358337,-0.599006355,-1.089664459,0.033316657,1,-67.514495850,0.977492571,-31.203619003,0,26.616666667,0.000000000,0.000000000,1,0,0,1,0,1
1445,1789626378859000,-0.186027527,-0.599006534,-1.056688309,0.033305071,1,-67.486511230,0.977492690,-31.604837418,0,26.633333333,0.000000000,0.000000000,1,0,0,1,0,1
1446,1789626378874000,-0.190696716,-0.599006414,-1.023710251,0.033306960,1,-67.458480835,0.977492690,-32.006305695,0,26.650000000,0.000000000,0.000000000,1,0,0,1,0,1
1447,1789626378891000,-0.195365906,-0.599006534,-0.990728378,0.033310737,1,-67.430389404,0.977492809,-32.408023834,0,26.666666667,0.000000000,0.000000000,1,0,0,1,0,1
