tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
1025,-0.000198364,-0.600803614,-1.610671997,1,1,1,0.015150912,0.000000000,-1.999914289,15.535634041,0,0.000001833,-0.000177262,0.033332396
1026,-0.000194550,-0.600569606,-1.576889038,1,1,1,0.015155442,0.000000000,-1.999915719,15.565401077,0,0.000001792,-0.000172971,0.033332437
1027,-0.000188828,-0.600338817,-1.543102264,1,1,1,0.015157671,0.000000000,-1.999917626,15.594938278,0,0.000001782,-0.000167496,0.033332493
1028,-0.000183105,-0.600118697,-1.509319305,1,1,1,0.015162569,0.000000000,-1.999918938,15.624703407,0,0.000001722,-0.000161229,0.033332556
1029,-0.000179291,-0.599914312,-1.475536346,1,1,1,0.015165132,0.000000000,-1.999921083,15.654240608,0,0.000001695,-0.000154512,0.033332620
1030,-0.000175476,-0.599730492,-1.441749573,1,1,1,0.015168391,0.000000000,-1.999922991,15.683547020,0,0.000001650,-0.000147638,0.033332676
1031,-0.000175476,-0.599570155,-1.407966614,1,1,1,0.015169287,0.000000000,-1.999924421,15.713080406,0,0.000001640,-0.000140850,0.033332743
1032,-0.000171661,-0.599435091,-1.374172211,1,1,1,0.015170935,0.000000000,-1.999926329,15.742383957,0,0.000001613,-0.000134344,0.033332791
1033,-0.000169754,-0.599326670,-1.340389252,1,1,1,0.015170230,0.000000000,-1.999927759,15.771682739,0,0.000001621,-0.000128268,0.033332840
1034,-0.000169754,-0.599244893,-1.306594849,1,1,1,0.015170345,0.000000000,-1.999928713,15.800980568,0,0.000001613,-0.000122732,0.033332884
1035,-0.000165939,-0.599188566,-1.272804260,1,1,1,0.015171365,0.000000000,-1.999930143,15.830275536,0,0.000001588,-0.000117808,0.033332918
