tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
103,-0.000001907,-0.599842727,2.586929321,1,1,1,0.000000000,0.000000000,0.000000000,5.168151379,0,-0.000000000,0.000000000,0.000000000
104,-0.000001907,-0.599845350,2.587722778,1,1,1,0.000000000,0.000000000,0.000000000,5.214843273,0,-0.000000000,0.000000000,0.000000000
105,0.000000000,-0.599847913,2.588500977,1,1,1,0.000000000,0.000000000,0.000000000,5.262450695,0,-0.000000000,0.000000000,0.000000000
106,-0.000001907,-0.599850476,2.589279175,1,1,1,0.000000000,0.000000000,0.000000000,5.309142590,0,-0.000000000,0.000000000,0.000000000
107,-0.000001907,-0.599852979,2.590057373,1,1,1,0.000000000,0.000000000,0.000000000,5.355834484,0,-0.000000000,0.000000000,0.000000000
108,-0.000001907,-0.599855483,2.590820313,1,1,1,0.000000000,0.000000000,0.000000000,5.402526379,0,-0.000000000,0.000000000,0.000000000
109,-0.000001907,-0.599858046,2.591598511,1,1,1,0.000000000,0.000000000,0.000000000,5.448302746,0,-0.000000000,0.000000000,0.000000000
110,-0.000001907,-0.599860549,2.592376709,1,1,1,0.000000000,0.000000000,0.000000000,5.494994640,0,-0.000000000,0.000000000,0.000000000
111,-0.000001907,-0.599863052,2.593154907,1,1,1,0.000000000,0.000000000,0.000000000,5.541686535,0,-0.000000000,0.000000000,0.000000000
112,0.000000000,-0.599865615,2.593933105,1,1,1,0.000000000,0.000000000,0.000000000,5.587462902,0,-0.000000000,0.000000000,0.000000000
113,-0.000001907,-0.599868119,2.594680786,1,1,1,0.000000000,0.000000000,0.000000000,5.634154797,0,-0.000000000,0.000000000,0.000000000
114,0.000000000,-0.599868774,2.595458984,1,1,1,0.000000000,0.000000000,0.000000000,5.679931164,0,-0.000000000,0.000000000,0.000000000
115,0.000000000,-0.599873185,2.596221924,1,1,1,0.000000000,0.000000000,0.000000000,5.726622581,0,-0.000000000,0.000000000,0.000000000
116,0.000000000,-0.599875808,2.596984863,1,1,1,0.000000000,0.000000000,0.000000000,5.772399426,0,-0.000000000,0.000000000,0.000000000
117,0.000000000,-0.599878192,2.597747803,1,1,1,0.000000000,0.000000000,0.000000000,5.818175793,0,-0.000000000,0.000000000,0.000000000
118,0.000001907,-0.599880815,2.598510742,1,1,1,0.000000000,0.000000000,0.000000000,5.863952160,0,-0.000000000,0.000000000,0.000000000
119,0.000000000,-0.599883139,2.599273682,1,1,1,0.000000000,0.000000000,0.000000000,5.909728527,0,-0.000000000,0.000000000,0.000000000
