tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
105,1,1,-0.000047684,-0.599304140,-1.002502441,0.033370972,0.088485718,0.000000000,5.262450695,0
106,1,1,-0.000049591,-0.599306583,-1.035873413,0.033370972,0.089263916,0.000000000,5.309142590,0
107,1,1,-0.000047684,-0.599309206,-1.069229126,0.033355713,0.090042114,0.000000000,5.355834484,0
108,1,1,-0.000049591,-0.599311590,-1.102600098,0.033370972,0.090805054,0.000000000,5.402526379,0
109,1,1,-0.000049591,-0.599314213,-1.135955811,0.033355713,0.091583252,0.000000000,5.448302746,0
110,1,1,-0.000051498,-0.599316716,-1.169326782,0.033370972,0.092361450,0.000000000,5.494994640,0
111,1,1,-0.000049591,-0.599319220,-1.202682495,0.033355713,0.093124390,0.000000000,5.541686535,0
112,1,1,-0.000049591,-0.599321723,-1.236053467,0.033370972,0.093902588,0.000000000,5.587462902,0
113,1,1,-0.000051498,-0.599324107,-1.269439697,0.033386230,0.094665527,0.000000000,5.634154797,0
114,1,1,-0.000049591,-0.599327624,-1.302810669,0.033370972,0.095443726,0.000000000,5.679931164,0
115,1,1,-0.000049591,-0.599329114,-1.336181641,0.033370972,0.096206665,0.000000000,5.726623058,0
116,1,1,-0.000051498,-0.599331677,-1.369537354,0.033355713,0.096969604,0.000000000,5.772399426,0
117,1,1,-0.000051498,-0.599334002,-1.402893066,0.033355713,0.097732544,0.000000000,5.818175793,0
118,1,1,-0.000051498,-0.599336803,-1.436248779,0.033355713,0.098495483,0.000000000,5.863952160,0
119,1,1,-0.000049591,-0.599338889,-1.469619751,0.033370972,0.099258423,0.000000000,5.909728527,0
120,1,1,-0.000047684,-0.599341631,-1.502990723,0.033370972,0.100021362,0.000000000,5.955504894,0
121,1,1,-0.000047684,-0.599344194,-1.536346436,0.033355713,0.100784302,0.000000000,6.001281261,0
122,1,1,-0.000045776,-0.599346697,-1.569702148,0.033355713,0.101531982,0.000000000,6.047057629,0
123,1,1,-0.000043869,-0.599349141,-1.603057861,0.033355713,0.102294922,0.000000000,6.091918468,0
124,1,1,-0.000043869,-0.599351645,-1.636413574,0.033355713,0.103057861,0.000000000,6.137694836,0
125,1,1,-0.000040054,-0.599354029,-1.669769287,0.033355713,0.103805542,0.000000000,6.183471203,0
126,1,1,-0.000040054,-0.599356413,-1.703125000,0.033355713,0.104553223,0.000000000,6.228332043,0
127,1,1,-0.000040054,-0.599358976,-1.736480713,0.033355713,0.105316162,0.000000000,6.273192883,0
128,1,1,-0.000038147,-0.599361420,-1.769851685,0.033370972,0.106063843,0.000000000,6.318969250,0
129,1,1,-0.000036240,-0.599363923,-1.803222656,0.033370972,0.106811523,0.000000000,6.363830090,0
130,1,1,-0.000036240,-0.599366188,-1.836578369,0.033355713,0.107559204,0.000000000,6.408690929,0
131,1,1,-0.000034332,-0.599368691,-1.869949341,0.033370972,0.108306885,0.000000000,6.453551769,0
132,1,1,-0.000030518,-0.599371195,-1.903320313,0.033370972,0.109054565,0.000000000,6.498412609,0
133,1,1,-0.000032425,-0.599373817,-1.936660767,0.033340454,0.109786987,0.000000000,6.543273449,0
134,1,1,-0.000032425,-0.599376023,-1.970016479,0.033355713,0.110534668,0.000000000,6.587218761,0
135,1,1,-0.000030518,-0.599378347,-2.003372192,0.033355713,0.111282349,0.000000000,6.632079601,0
136,1,1,-0.000028610,-0.599380791,-2.036727905,0.033355713,0.112014771,0.000000000,6.676940441,0
137,1,1,-0.000024796,-0.599383235,-2.070083618,0.033355713,0.112762451,0.000000000,6.720885754,0
138,1,1,-0.000024796,-0.599385738,-2.103454590,0.033370972,0.113494873,0.000000000,6.765746593,0
139,1,1,-0.000022888,-0.599388003,-2.136810303,0.033355713,0.114227295,0.000000000,6.809691906,0
140,1,1,-0.000020981,-0.599390447,-2.170196533,0.033386230,0.114974976,0.000000000,6.853637218,0
141,1,1,-0.000020981,-0.599393010,-2.203552246,0.033355713,0.115707397,0.000000000,6.898498058,0
142,1,1,-0.000019073,-0.599395335,-2.236907959,0.033355713,0.116439819,0.000000000,6.942443371,0
143,1,1,-0.000017166,-0.599397779,-2.270263672,0.033355713,0.117172241,0.000000000,6.986388683,0
144,1,1,-0.000015259,-0.599400043,-2.303604126,0.033340454,0.117904663,0.000000000,7.030333996,0
145,1,1,-0.000015259,-0.599402308,-2.336975098,0.033370972,0.118621826,0.000000000,7.074279308,0
146,1,1,-0.000013351,-0.599404752,-2.370330811,0.033355713,0.119354248,0.000000000,7.117309093,0
147,1,1,-0.000011444,-0.599407077,-2.403686523,0.033355713,0.120086670,0.000000000,7.161254406,0
148,1,1,-0.000009537,-0.599409580,-2.437057495,0.033370972,0.120803833,0.000000000,7.205199718,0
149,1,1,-0.000009537,-0.599411905,-2.470413208,0.033355713,0.121536255,0.000000000,7.248229504,0
150,1,1,-0.000007629,-0.599415004,-2.437103271,0.033309937,0.122253418,0.000000000,7.292174816,0
151,1,1,-0.000007629,-0.599416316,-2.403793335,0.033309937,0.122985840,0.000000000,7.335204601,0
152,1,1,-0.000007629,-0.599419594,-2.370483398,0.033309937,0.123703003,0.000000000,7.379149914,0
153,1,1,-0.000005722,-0.599422038,-2.337188721,0.033294678,0.124420166,0.000000000,7.422179699,0
154,1,1,-0.000005722,-0.599424362,-2.303878784,0.033309937,0.125137329,0.000000000,7.465209484,0
155,1,1,-0.000005722,-0.599426627,-2.270584106,0.033294678,0.125854492,0.000000000,7.508239269,0
156,1,1,-0.000005722,-0.599429131,-2.237274170,0.033309937,0.126571655,0.000000000,7.551269054,0
157,1,1,-0.000005722,-0.599431396,-2.203964233,0.033309937,0.127288818,0.000000000,7.594298840,0
158,1,1,-0.000003815,-0.599433780,-2.170654297,0.033309937,0.128005981,0.000000000,7.637328625,0
159,1,1,-0.000005722,-0.599435985,-2.137344360,0.033309937,0.128707886,0.000000000,7.680358410,0
160,1,1,-0.000003815,-0.599438310,-2.104019165,0.033325195,0.129425049,0.000000000,7.722472668,0
161,1,1,-0.000003815,-0.599440694,-2.070709229,0.033309937,0.130126953,0.000000000,7.765502453,0
162,1,1,-0.000003815,-0.599442959,-2.037414551,0.033294678,0.130844116,0.000000000,7.807616711,0
163,1,1,-0.000001907,-0.599445164,-2.004119873,0.033294678,0.131546021,0.000000000,7.850646496,0
164,1,1,-0.000001907,-0.599447727,-1.970809937,0.033309937,0.132263184,0.000000000,7.892760754,0
165,1,1,-0.000001907,-0.599449992,-1.937515259,0.033294678,0.132965088,0.000000000,7.935790539,0
166,1,1,-0.000001907,-0.599452257,-1.904205322,0.033309937,0.133666992,0.000000000,7.977904797,0
167,1,1,-0.000001907,-0.599454522,-1.870910645,0.033294678,0.134368896,0.000000000,8.020019531,0
168,1,1,0.000000000,-0.599456906,-1.837600708,0.033309937,0.135070801,0.000000000,8.062133789,0
169,1,1,0.000000000,-0.599459052,-1.804306030,0.033294678,0.135772705,0.000000000,8.104248047,0
170,1,1,0.000000000,-0.599461436,-1.770980835,0.033325195,0.136474609,0.000000000,8.146362305,0
171,1,1,0.000000000,-0.599463761,-1.737686157,0.033294678,0.137176514,0.000000000,8.188476563,0
172,1,1,0.000000000,-0.599465966,-1.704376221,0.033309937,0.137863159,0.000000000,8.230590820,0
173,1,1,0.000000000,-0.599468112,-1.671066284,0.033309937,0.138565063,0.000000000,8.271789551,0
174,1,1,0.000001907,-0.599470496,-1.637756348,0.033309937,0.139266968,0.000000000,8.313903809,0
175,1,1,0.000001907,-0.599472642,-1.604446411,0.033309937,0.139953613,0.000000000,8.356018066,0
176,1,1,0.000001907,-0.599475026,-1.571136475,0.033309937,0.140640259,0.000000000,8.397216797,0
177,1,1,0.000003815,-0.599477291,-1.537826538,0.033309937,0.141342163,0.000000000,8.438415527,0
178,1,1,0.000003815,-0.599479437,-1.504516602,0.033309937,0.142028809,0.000000000,8.480529785,0
179,1,1,0.000001907,-0.599481821,-1.471221924,0.033294678,0.142715454,0.000000000,8.521728516,0
180,1,1,0.000003815,-0.599483848,-1.437927246,0.033294678,0.143402100,0.000000000,8.562927246,0
181,1,1,0.000003815,-0.599486172,-1.404617310,0.033309937,0.144088745,0.000000000,8.604125977,0
182,1,1,0.000003815,-0.599488497,-1.371322632,0.033294678,0.144775391,0.000000000,8.645324707,0
183,1,1,0.000005722,-0.599490821,-1.338027954,0.033294678,0.145462036,0.000000000,8.686523438,0
184,1,1,0.000005722,-0.599493027,-1.304718018,0.033309937,0.146148682,0.000000000,8.727722168,0
185,1,1,0.000005722,-0.599495173,-1.271377563,0.033340454,0.146835327,0.000000000,8.768920898,0
186,1,1,0.000007629,-0.599497437,-1.238067627,0.033309937,0.147506714,0.000000000,8.810119629,0
187,1,1,0.000007629,-0.599499583,-1.204757690,0.033309937,0.148193359,0.000000000,8.850402832,0
188,1,1,0.000007629,-0.599501967,-1.171447754,0.033309937,0.148864746,0.000000000,8.891601563,0
189,1,1,0.000007629,-0.599504113,-1.138153076,0.033294678,0.149551392,0.000000000,8.931884766,0
190,1,1,0.000007629,-0.599506199,-1.104858398,0.033294678,0.150222778,0.000000000,8.973083496,0
191,1,1,0.000007629,-0.599508405,-1.071548462,0.033309937,0.150894165,0.000000000,9.013366699,0
192,1,1,0.000007629,-0.599510670,-1.038238525,0.033309937,0.151580811,0.000000000,9.053649902,0
