tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
166,1,1,-0.011013031,-0.599995732,2.633682251,0.000701908,0.133666992,0.133666992,7.977904797,0
167,1,1,-0.011013031,-0.599998116,2.634384155,0.000701908,0.134368896,0.134368896,8.020019531,0
168,1,1,-0.011013031,-0.600000381,2.635086060,0.000701908,0.135070801,0.135070801,8.062133789,0
169,1,1,-0.011011124,-0.600002646,2.635787964,0.000701911,0.135772705,0.135772705,8.104248047,0
170,1,1,-0.011011124,-0.600005031,2.636489868,0.000701908,0.136474609,0.136474609,8.146362305,0
171,1,1,-0.011013031,-0.600007296,2.637191772,0.000701911,0.137176514,0.137176514,8.188476563,0
172,1,1,-0.011013031,-0.600009441,2.637878418,0.000686649,0.137863159,0.137863159,8.230590820,0
173,1,1,-0.011013031,-0.600011826,2.638580322,0.000701908,0.138565063,0.138565063,8.271789551,0
174,1,1,-0.011013031,-0.600014091,2.639282227,0.000701908,0.139266968,0.139266968,8.313903809,0
175,1,1,-0.011011124,-0.600016356,2.639968872,0.000686652,0.139953613,0.139953613,8.356018066,0
176,1,1,-0.011011124,-0.600018620,2.640655518,0.000686649,0.140640259,0.140640259,8.397216797,0
177,1,1,-0.011011124,-0.600020885,2.641357422,0.000701908,0.141342163,0.141342163,8.438415527,0
178,1,1,-0.011011124,-0.600023150,2.642044067,0.000686649,0.142028809,0.142028809,8.480529785,0
179,1,1,-0.011013031,-0.600025415,2.642730713,0.000686652,0.142715454,0.142715454,8.521728516,0
180,1,1,-0.011013031,-0.600027561,2.643417358,0.000686649,0.143402100,0.143402100,8.562927246,0
181,1,1,-0.011013031,-0.600029945,2.644119263,0.000701908,0.144088745,0.144088745,8.604125977,0
182,1,1,-0.011013031,-0.600032091,2.644790649,0.000671390,0.144775391,0.144775391,8.645324707,0
183,1,1,-0.011013031,-0.600034356,2.645477295,0.000686649,0.145462036,0.145462036,8.686523438,0
184,1,1,-0.011011124,-0.600036621,2.646163940,0.000686652,0.146148682,0.146148682,8.727722168,0
185,1,1,-0.011011124,-0.600038886,2.646850586,0.000686649,0.146835327,0.146835327,8.768920898,0
186,1,1,-0.011011124,-0.600041151,2.647521973,0.000671391,0.147506714,0.147506714,8.810119629,0
187,1,1,-0.011011124,-0.600043297,2.648208618,0.000686649,0.148193359,0.148193359,8.850402832,0
188,1,1,-0.011011124,-0.600045562,2.648880005,0.000671391,0.148864746,0.148864746,8.891601563,0
189,1,1,-0.011011124,-0.600047827,2.649566650,0.000686649,0.149551392,0.149551392,8.931884766,0
190,1,1,-0.011013031,-0.600049973,2.650238037,0.000671393,0.150222778,0.150222778,8.973083496,0
191,1,1,-0.011013031,-0.600052238,2.650909424,0.000671391,0.150894165,0.150894165,9.013366699,0
192,1,1,-0.011013031,-0.600054383,2.651596069,0.000686649,0.151580811,0.151580811,9.053649902,0
