tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
194,1,1,-0.005226135,-0.599507093,-1.358383179,0.033966094,0.152923584,0.152923584,9.135131836,0
195,1,1,-0.005180359,-0.599508047,-1.324417114,0.033966094,0.153594971,0.153594971,9.175414085,0
196,1,1,-0.005134583,-0.599511623,-1.290435791,0.033981353,0.154266357,0.154266357,9.215697289,0
197,1,1,-0.005088806,-0.599513650,-1.256484985,0.033950835,0.154922485,0.154922485,9.255980492,0
198,1,1,-0.005043030,-0.599516094,-1.222518921,0.033966094,0.155593872,0.155593872,9.295348167,0
199,1,1,-0.004997253,-0.599518180,-1.188552856,0.033966094,0.156265259,0.156265259,9.335631371,0
200,1,1,-0.004949570,-0.599520326,-1.154602051,0.033950839,0.156921387,0.156921387,9.375914574,0
201,1,1,-0.004903793,-0.599522591,-1.120651245,0.033950835,0.157592773,0.157592773,9.415282249,0
202,1,1,-0.004858017,-0.599524617,-1.086700439,0.033950835,0.158248901,0.158248901,9.455565453,0
203,1,1,-0.004812241,-0.599526882,-1.052734375,0.033966094,0.158920288,0.158920288,9.494933128,0
204,1,1,-0.004762650,-0.599529147,-1.018783569,0.033950843,0.159576416,0.159576416,9.535216331,0
205,1,1,-0.004714966,-0.599531114,-0.984832764,0.033950839,0.160232544,0.160232544,9.574584007,0
206,1,1,-0.004667282,-0.599533379,-0.950866699,0.033966098,0.160903931,0.160903931,9.613951683,0
207,1,1,-0.004619598,-0.599535644,-0.916915894,0.033950839,0.161560059,0.161560059,9.654234886,0
208,1,1,-0.004571915,-0.599537611,-0.882965088,0.033950839,0.162216187,0.162216187,9.693602562,0
209,1,1,-0.004522324,-0.599539816,-0.849014282,0.033950843,0.162872314,0.162872314,9.732970238,0
210,1,1,-0.004474640,-0.599541903,-0.815063477,0.033950839,0.163528442,0.163528442,9.772337914,0
211,1,1,-0.004426956,-0.599544168,-0.781127930,0.033935580,0.164169312,0.164169312,9.811705589,0
212,1,1,-0.004379272,-0.599546313,-0.747177124,0.033950839,0.164825439,0.164825439,9.850157738,0
213,1,1,-0.004331589,-0.599548340,-0.713226318,0.033950839,0.165481567,0.165481567,9.889525414,0
214,1,1,-0.004281998,-0.599550605,-0.679275513,0.033950843,0.166122437,0.166122437,9.928893089,0
215,1,1,-0.004234314,-0.599552572,-0.645324707,0.033950839,0.166778564,0.166778564,9.967345238,0
216,1,1,-0.004186630,-0.599554658,-0.611389160,0.033935580,0.167419434,0.167419434,10.006712914,0
