tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
5254,1789625023370000,0.216644287,-0.599942684,1.259726524,0.033361938,1,-12.419822693,0.976753473,89.624961853,2703,90.100000000,90.050000000,0.309299678,1,0,0,1,0,1
5255,1789625023386000,0.216697693,-0.599958420,1.227117538,0.032609034,1,-12.729642868,0.976770043,89.614196777,2703,90.100000000,90.066666667,0.310007155,1,0,0,1,0,1
5256,1789625023403000,0.218421936,-0.599948883,1.193799973,0.033362154,1,-13.039463997,0.976786613,89.603439331,2704,90.133333333,90.083333333,0.310007840,1,0,0,1,0,1
5257,1789625023419000,0.218597412,-0.599964380,1.161194801,0.032605648,1,-13.349937439,0.976801753,89.591201782,2704,90.133333333,90.100000000,0.310714513,1,0,0,1,0,1
5258,1789625023437000,0.220397949,-0.599955916,1.127882004,0.033361424,1,-13.660411835,0.976816893,89.578956604,2705,90.166666667,90.116666667,0.310715765,1,0,0,1,0,1
5259,1789625023453000,0.220726013,-0.599970698,1.095282555,0.032601103,1,-13.971534729,0.976830840,89.565269470,2705,90.166666667,90.133333333,0.311423808,1,0,0,1,0,1
5260,1789625023471000,0.222648621,-0.599961877,1.061973572,0.033364426,1,-14.282657623,0.976844728,89.551582336,2706,90.200000000,90.150000000,0.311423808,1,0,0,1,0,1
5261,1789625023486000,0.223114014,-0.599976659,1.029379845,0.032597054,1,-14.594425201,0.976857662,89.536468506,2706,90.200000000,90.166666667,0.312133700,1,0,0,1,0,1
5262,1789625023503000,0.225135803,-0.599968791,0.996077538,0.033363622,1,-14.906191826,0.976870656,89.521362305,2707,90.233333333,90.183333333,0.312132388,1,0,0,1,0,1
5263,1789625023519000,0.225746155,-0.599982738,0.963492393,0.032590862,1,-15.218599319,0.976882815,89.504852295,2707,90.233333333,90.200000000,0.312843442,1,0,0,1,0,1
5264,1789625023537000,0.227935791,-0.599975109,0.930194855,0.033369459,1,-15.531005859,0.976894975,89.488349915,2708,90.266666667,90.216666667,0.312842101,1,0,0,1,0,1
5265,1789625023554000,0.228721619,-0.599988818,0.897617340,0.032586996,1,-15.844048500,0.976906538,89.470474243,2708,90.266666667,90.233333333,0.313552618,1,0,0,1,0,1
5266,1789625023569000,0.231048584,-0.599981487,0.864336014,0.033362579,1,-16.157091141,0.976918042,89.452598572,2709,90.300000000,90.250000000,0.313552618,1,0,0,1,0,1
5267,1789625023586000,0.232040405,-0.599994659,0.831766129,0.032584984,1,-16.470764160,0.976929069,89.433380127,2709,90.300000000,90.266666667,0.314261228,1,0,0,1,0,1
