tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
9514,1789625094359000,-0.076995850,-0.598956704,-0.694128990,0.033343960,1,-9.171692848,0.976568341,89.566856384,0,161.100000000,0.000000000,0.000000000,1,0,0,1,0,1
9515,1789625094375000,-0.076141357,-0.598958015,-0.727461815,0.033343773,1,-9.474468231,0.976596236,89.565170288,0,161.116666667,0.000000000,0.000000000,1,0,0,1,0,1
9516,1789625094393000,-0.075248718,-0.598959327,-0.760789871,0.033340007,1,-9.777596474,0.976622641,89.562675476,0,161.133333333,0.000000000,0.000000000,1,0,0,1,0,1
9517,1789625094410000,-0.074340820,-0.598960638,-0.794117928,0.033340421,1,-10.081075668,0.976647735,89.559379578,0,161.150000000,0.000000000,0.000000000,1,0,0,1,0,1
9518,1789625094426000,-0.073394775,-0.598961473,-0.827447891,0.033343386,1,-10.384902954,0.976671517,89.555297852,0,161.166666667,0.000000000,0.000000000,1,0,0,1,0,1
9519,1789625094442000,-0.072418213,-0.598962545,-0.860774040,0.033340454,1,-10.689078331,0.976693988,89.550430298,0,161.183333333,0.000000000,0.000000000,1,0,0,1,0,1
9520,1789625094458000,-0.071426392,-0.598963737,-0.894100189,0.033340905,1,-10.993598938,0.976715326,89.544776917,0,161.200000000,0.000000000,0.000000000,1,0,0,1,0,1
9521,1789625094475000,-0.070411682,-0.598964691,-0.927425385,0.033340640,1,-11.298462868,0.976735592,89.538360596,0,161.216666667,0.000000000,0.000000000,1,0,0,1,0,1
9522,1789625094492000,-0.069366455,-0.598965883,-0.960748672,0.033339676,1,-11.603671074,0.976754665,89.531188965,0,161.233333333,0.000000000,0.000000000,1,0,0,1,0,1
9523,1789625094510000,-0.068283081,-0.598966599,-0.994071960,0.033340894,1,-11.909219742,0.976772726,89.523262024,0,161.250000000,0.000000000,0.000000000,1,0,0,1,0,1
9524,1789625094525000,-0.067176819,-0.598967433,-1.027393341,0.033339739,1,-12.215108871,0.976789892,89.514595032,0,161.266666667,0.000000000,0.000000000,1,0,0,1,0,1
9525,1789625094541000,-0.066047668,-0.598968387,-1.060713768,0.033339553,1,-12.521336555,0.976806283,89.505195618,0,161.283333333,0.000000000,0.000000000,1,0,0,1,0,1
9526,1789625094559000,-0.064872742,-0.598969102,-1.094034195,0.033341136,1,-12.827901840,0.976821780,89.495071411,0,161.300000000,0.000000000,0.000000000,1,0,0,1,0,1
9527,1789625094575000,-0.063682556,-0.598970056,-1.127351761,0.033338815,1,-13.134803772,0.976836562,89.484222412,0,161.316666667,0.000000000,0.000000000,1,0,0,1,0,1
9528,1789625094592000,-0.062461853,-0.598970652,-1.160669327,0.033339921,1,-13.442039490,0.976850748,89.472663879,0,161.333333333,0.000000000,0.000000000,1,0,0,1,0,1
9529,1789625094609000,-0.061218262,-0.598971844,-1.193984985,0.033338863,1,-13.749610901,0.976864278,89.460395813,0,161.350000000,0.000000000,0.000000000,1,0,0,1,0,1
9530,1789625094626000,-0.059944153,-0.598972321,-1.227298737,0.033338107,1,-14.057514191,0.976877332,89.447433472,0,161.366666667,0.000000000,0.000000000,1,0,0,1,0,1
9531,1789625094642000,-0.058631897,-0.598972797,-1.260610580,0.033337682,1,-14.365749359,0.976889849,89.433776855,0,161.383333333,0.000000000,0.000000000,1,0,0,1,0,1
9532,1789625094658000,-0.057296753,-0.598973870,-1.293921471,0.033337638,1,-14.674314499,0.976902008,89.419433594,0,161.400000000,0.000000000,0.000000000,1,0,0,1,0,1
9533,1789625094676000,-0.055946350,-0.598974526,-1.327231407,0.033337299,1,-14.983209610,0.976913691,89.404411316,0,161.416666667,0.000000000,0.000000000,1,0,0,1,0,1
