tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
11532,1789625472809000,0.130783081,-0.599183083,0.701908112,0.000050211,1,-55.949203491,0.957565188,-81.948211670,5842,194.733333333,194.683333333,0.397246927,1,0,0,1,0,1
11533,1789625472826000,0.121696472,-0.599809647,0.701267242,0.009130704,1,-55.677581787,0.957560599,-82.237228394,5842,194.733333333,194.700000000,0.396622032,1,0,0,1,0,1
11534,1789625472842000,0.121704102,-0.599812031,0.701316833,0.000050231,1,-55.405960083,0.957556009,-82.526245117,5843,194.766666667,194.716666667,0.396622032,1,0,0,1,0,1
11535,1789625472858000,0.112319946,-0.599079132,0.700614929,0.009438866,1,-55.127883911,0.957399189,-82.808105469,5843,194.766666667,194.733333333,0.395943969,1,0,0,1,0,1
11536,1789625472876000,0.112319946,-0.599083900,0.700668335,0.000053618,1,-54.849811554,0.957242370,-83.089973450,5844,194.800000000,194.750000000,0.395946711,1,0,0,1,0,1
11537,1789625472893000,0.102836609,-0.599782944,0.699890137,0.009540857,1,-54.565330505,0.956936896,-83.364303589,5844,194.800000000,194.766666667,0.395204484,1,0,0,1,0,1
11538,1789625472910000,0.102706909,-0.598482132,0.699943542,0.001308352,1,-54.280849457,0.956631422,-83.638626099,5845,194.833333333,194.783333333,0.395199209,1,0,0,1,0,1
11539,1789625472925000,0.092964172,-0.599232674,0.699085236,0.009809227,1,-53.990001678,0.956180811,-83.904975891,5845,194.833333333,194.800000000,0.394379079,1,0,0,1,0,1
11540,1789625472943000,0.121353149,-0.597733498,0.680835724,0.033782039,1,-53.699153900,0.955730200,-84.171325684,5846,194.866666667,194.816666667,0.394379079,1,0,0,1,0,1
11541,1789625472959000,0.111282349,-0.598537445,0.679843903,0.010151407,1,-53.401981354,0.955135822,-84.429183960,5846,194.866666667,194.833333333,0.393449843,1,0,0,1,0,1
11542,1789625472975000,0.111289978,-0.598546028,0.679904938,0.000062106,1,-53.104808807,0.954541385,-84.687034607,5847,194.900000000,194.850000000,0.393444836,1,0,0,1,0,1
11543,1789625472992000,0.100830078,-0.599415779,0.678798676,0.010554136,1,-52.801353455,0.953800440,-84.935806274,5847,194.900000000,194.866666667,0.392393976,1,0,0,1,0,1
11544,1789625473009000,0.100685120,-0.597893715,0.678878784,0.001531049,1,-52.497894287,0.953059494,-85.184585571,5848,194.933333333,194.883333333,0.392401785,1,0,0,1,0,1
11545,1789625473028000,0.089767456,-0.598840714,0.677600861,0.011032918,1,-52.188198090,0.952162743,-85.423576355,5848,194.933333333,194.900000000,0.391189367,1,0,0,1,0,1
11546,1789625473042000,0.089637756,-0.597662926,0.677692413,0.001188439,1,-51.878501892,0.951265931,-85.662567139,5849,194.966666667,194.916666667,0.391189367,1,0,0,1,0,1
11547,1789625473059000,0.078208923,-0.598695755,0.676212311,0.011570466,1,-51.562652588,0.950199366,-85.890991211,5849,194.966666667,194.933333333,0.389794141,1,0,0,1,0,1
11548,1789625473077000,0.108970642,-0.596817970,0.662204742,0.033852939,1,-51.246807098,0.949132860,-86.119422913,5850,195.000000000,194.950000000,0.389795542,1,0,0,1,0,1
11549,1789625473094000,0.097290039,-0.597970009,0.660671234,0.011837032,1,-50.925128937,0.947940171,-86.336990356,5850,195.000000000,194.966666667,0.388347596,1,0,0,1,0,1
11550,1789625473108000,0.097267151,-0.597987175,0.660766602,0.000099567,1,-50.603450775,0.946747482,-86.554550171,5851,195.033333333,194.983333333,0.388343334,1,0,0,1,0,1
11551,1789625473125000,0.085586548,-0.598036766,0.658676147,0.011866295,1,-50.277378082,0.946164846,-86.761184692,5851,195.033333333,195.000000000,0.386033118,1,0,0,1,0,1
11552,1789625473143000,0.085578918,-0.598049164,0.658782959,0.000107799,1,-49.951305389,0.945582271,-86.967826843,5852,195.066666667,195.016666667,0.386037201,1,0,0,1,0,1
11553,1789625473158000,0.073608398,-0.597770691,0.656810760,0.012135092,1,-49.620765686,0.945259213,-87.163330078,5852,195.066666667,195.033333333,0.384028792,1,0,0,1,0,1
11554,1789625473176000,0.105674744,-0.596179008,0.646083832,0.033850420,1,-49.290229797,0.944936156,-87.358840942,5853,195.100000000,195.050000000,0.384029388,1,0,0,1,0,1
11555,1789625473192000,0.095504761,-0.598672867,0.644935608,0.010534055,1,-48.956085205,0.945459068,-87.546333313,5853,195.100000000,195.066666667,0.383153051,1,0,0,1,0,1
11556,1789625473209000,0.095352173,-0.597515106,0.645000458,0.001169572,1,-48.621940613,0.945981979,-87.733825684,5854,195.133333333,195.083333333,0.383153051,1,0,0,1,0,1
11557,1789625473227000,0.085639954,-0.598633766,0.644840240,0.009777743,1,-48.283950806,0.946418166,-87.913833618,5854,195.133333333,195.100000000,0.382936209,1,0,0,1,0,1
11558,1789625473242000,0.085472107,-0.597316742,0.644893646,0.001328750,1,-47.945957184,0.946854353,-88.093833923,5855,195.166666667,195.116666667,0.382936001,1,0,0,1,0,1
11559,1789625473258000,0.075927734,-0.598419189,0.644657135,0.009610742,1,-47.604240417,0.947215378,-88.266082764,5855,195.166666667,195.133333333,0.382674962,1,0,0,1,0,1
11560,1789625473276000,0.075782776,-0.597262383,0.644695282,0.001166478,1,-47.262519836,0.947576404,-88.438331604,5856,195.200000000,195.150000000,0.382678390,1,0,0,1,0,1
11561,1789625473292000,0.066528320,-0.598353386,0.644443512,0.009321943,1,-46.917266846,0.947911501,-88.602775574,5856,195.200000000,195.166666667,0.382415444,1,0,0,1,0,1
11562,1789625473310000,0.099342346,-0.596887589,0.636165619,0.033873770,1,-46.572013855,0.948246658,-88.767219543,5857,195.233333333,195.183333333,0.382415444,1,0,0,1,0,1
11563,1789625473325000,0.090408325,-0.597970963,0.635932922,0.009002476,1,-46.223438263,0.948611915,-88.923919678,5857,195.233333333,195.200000000,0.382177979,1,0,0,1,0,1
11564,1789625473342000,0.090408325,-0.597966194,0.635959625,0.000027125,1,-45.874862671,0.948977172,-89.080619812,5858,195.266666667,195.216666667,0.382177979,1,0,0,1,0,1
