tick,local_x,local_y,local_z,drift_m,slip_m,on_floor,below_depth_m
923,-0.1664,-0.5800,0.4966,0.1812,0.0670,1,0.0000
924,-0.1663,-0.5823,0.5636,0.1665,0.0670,1,0.0000
925,-0.1663,-0.5819,0.6305,0.1775,0.0669,1,0.0000
926,-0.1662,-0.5838,0.6974,0.2104,0.0669,1,0.0000
927,-0.1662,-0.5855,0.7642,0.2569,0.0669,1,0.0000
928,-0.1661,-0.5869,0.8310,0.3108,0.0668,1,0.0000
929,-0.1660,-0.5896,0.8980,0.3692,0.0671,1,0.0000
930,-0.1660,-0.5905,0.9648,0.4299,0.0668,1,0.0000
931,-0.1659,-0.5928,1.0318,0.4923,0.0670,1,0.0000
932,-0.1658,-0.5948,1.0988,0.5559,0.0670,1,0.0000
933,-0.1657,-0.5965,1.1657,0.6201,0.0670,1,0.0000
934,-0.1657,-0.5981,1.2327,0.6849,0.0670,1,0.0000
935,-0.1656,-0.5994,1.2997,0.7500,0.0670,1,0.0000
936,-0.1655,-0.6005,1.3667,0.8155,0.0670,1,0.0005
937,-0.1655,-0.6015,1.4337,0.8811,0.0670,1,0.0015
938,-0.1654,-0.6023,1.5006,0.9470,0.0670,1,0.0023
939,-0.1654,-0.6014,1.5674,1.0128,0.0668,1,0.0014
940,-0.1653,-0.6031,1.6346,1.0791,0.0672,1,0.0031
941,-0.1653,-0.6020,1.7014,1.1451,0.0668,1,0.0020
942,-0.1652,-0.6024,1.7684,1.2115,0.0670,1,0.0024
943,-0.1652,-0.6027,1.8354,1.2779,0.0670,1,0.0027
944,-0.1651,-0.6014,1.9023,1.3441,0.0668,1,0.0014
945,-0.1651,-0.6017,1.9693,1.4107,0.0670,1,0.0017
946,-0.1650,-0.6019,2.0363,1.4773,0.0670,1,0.0019
947,-0.1650,-0.6006,2.1032,1.5437,0.0669,1,0.0006
948,-0.1649,-0.6009,2.1702,1.6104,0.0670,1,0.0009
949,-0.1649,-0.5997,2.2371,1.6768,0.0669,1,0.0000
950,-0.1649,-0.5985,2.3039,1.7434,0.0669,1,0.0000
951,-0.1648,-0.5989,2.3710,1.8102,0.0671,1,0.0000
952,-0.1648,-0.5981,2.4379,1.8767,0.0669,1,0.0000
953,-0.1647,-0.5989,2.5050,1.9436,0.0671,1,0.0000
954,-0.1646,-0.5984,2.4408,1.8797,0.0641,1,0.0000
955,-0.1646,-0.5983,2.3766,1.8157,0.0642,1,0.0000
956,-0.1644,-0.5983,2.3124,1.7517,0.0642,1,0.0000
957,-0.1643,-0.5983,2.2481,1.6877,0.0643,1,0.0000
958,-0.1642,-0.5984,2.1837,1.6236,0.0644,1,0.0000
959,-0.1642,-0.5985,2.1193,1.5595,0.0644,1,0.0000
960,-0.1641,-0.5986,2.0547,1.4954,0.0645,1,0.0000
961,-0.1640,-0.5988,1.9901,1.4312,0.0646,1,0.0000
962,-0.1639,-0.5991,1.9254,1.3669,0.0647,1,0.0000
963,-0.1638,-0.5994,1.8605,1.3026,0.0648,1,0.0000
964,-0.1637,-0.5998,1.7956,1.2382,0.0649,1,0.0000
965,-0.1636,-0.6003,1.7306,1.1737,0.0650,1,0.0003
966,-0.1635,-0.6008,1.6655,1.1093,0.0651,1,0.0008
967,-0.1634,-0.6015,1.6002,1.0448,0.0652,1,0.0015
968,-0.1634,-0.6022,1.5349,0.9804,0.0653,1,0.0022
969,-0.1633,-0.6027,1.4695,0.9160,0.0654,1,0.0027
970,-0.1632,-0.6030,1.4038,0.8515,0.0656,1,0.0030
971,-0.1632,-0.6033,1.3382,0.7872,0.0657,1,0.0033
972,-0.1631,-0.6036,1.2724,0.7230,0.0657,1,0.0036
973,-0.1630,-0.6040,1.2066,0.6591,0.0658,1,0.0040
974,-0.1629,-0.6044,1.1407,0.5956,0.0659,1,0.0044
975,-0.1629,-0.6049,1.0748,0.5325,0.0659,1,0.0049
976,-0.1628,-0.6055,1.0088,0.4703,0.0660,1,0.0055
977,-0.1627,-0.6061,0.9427,0.4091,0.0661,1,0.0061
978,-0.1626,-0.6068,0.8766,0.3497,0.0661,1,0.0068
979,-0.1626,-0.6076,0.8105,0.2931,0.0662,1,0.0076
980,-0.1625,-0.6085,0.7442,0.2414,0.0662,1,0.0085
981,-0.1624,-0.6095,0.6780,0.1986,0.0662,1,0.0095
982,-0.1624,-0.6104,0.6118,0.1713,0.0663,1,0.0104
983,-0.1623,-0.6112,0.5456,0.1674,0.0661,1,0.0112
984,-0.1622,-0.6116,0.4797,0.1881,0.0660,1,0.0116
985,-0.1621,-0.6101,0.4137,0.2266,0.0659,1,0.0101
986,-0.1620,-0.6105,0.3478,0.2759,0.0659,1,0.0105
987,-0.1619,-0.6096,0.2819,0.3308,0.0659,1,0.0096
988,-0.1618,-0.6091,0.2161,0.3892,0.0658,1,0.0091
989,-0.1618,-0.6083,0.1503,0.4495,0.0658,1,0.0083
990,-0.1617,-0.6072,0.0845,0.5112,0.0658,1,0.0072
991,-0.1616,-0.6058,0.0186,0.5739,0.0659,1,0.0058
992,-0.1616,-0.6058,-0.0475,0.6375,0.0661,1,0.0058
993,-0.1615,-0.6058,-0.1134,0.7014,0.0659,1,0.0058
994,-0.1614,-0.6043,-0.1791,0.7654,0.0657,1,0.0043
995,-0.1613,-0.6043,-0.2450,0.8298,0.0659,1,0.0043
996,-0.1613,-0.6042,-0.3109,0.8945,0.0659,1,0.0042
997,-0.1612,-0.6053,-0.3770,0.9596,0.0661,1,0.0053
998,-0.1611,-0.6051,-0.4429,1.0245,0.0659,1,0.0051
999,-0.1611,-0.6047,-0.5086,1.0895,0.0658,1,0.0047
1000,-0.1610,-0.6044,-0.5744,1.1546,0.0658,1,0.0044
1001,-0.1609,-0.6040,-0.6402,1.2197,0.0658,1,0.0040
1002,-0.1609,-0.6023,-0.7058,1.2847,0.0656,1,0.0023
1003,-0.1608,-0.6018,-0.7716,1.3499,0.0658,1,0.0018
1004,-0.1607,-0.6012,-0.8373,1.4152,0.0657,1,0.0012
1005,-0.1606,-0.6007,-0.9031,1.4805,0.0658,1,0.0007
1006,-0.1605,-0.5992,-0.9687,1.5457,0.0656,1,0.0000
1007,-0.1605,-0.5991,-1.0345,1.6112,0.0658,1,0.0000
1008,-0.1604,-0.5980,-1.1001,1.6765,0.0657,1,0.0000
1009,-0.1603,-0.5971,-1.1658,1.7418,0.0657,1,0.0000
1010,-0.1602,-0.5964,-1.2314,1.8072,0.0657,1,0.0000
1011,-0.1601,-0.5959,-1.2971,1.8726,0.0657,1,0.0000
1012,-0.1601,-0.5956,-1.3628,1.9381,0.0657,1,0.0000
1013,-0.1600,-0.5955,-1.4285,2.0035,0.0657,1,0.0000
1014,-0.1599,-0.5956,-1.4943,2.0691,0.0657,1,0.0000
1015,-0.1598,-0.5942,-1.5598,2.1344,0.0656,1,0.0000
1016,-0.1597,-0.5945,-1.6256,2.2000,0.0658,1,0.0000
1017,-0.1596,-0.5949,-1.6913,2.2656,0.0658,1,0.0000
1018,-0.1711,-0.5956,-1.7629,2.3378,0.0725,1,0.0000
1019,-0.1807,-0.5975,-1.8344,2.4098,0.0721,1,0.0000
1020,-0.1890,-0.5978,-1.9054,2.4812,0.0715,1,0.0000
1021,-0.1962,-0.5994,-1.9765,2.5527,0.0715,1,0.0000
1022,-0.2024,-0.5994,-2.0473,2.6238,0.0711,1,0.0000
1023,-0.2080,-0.5993,-2.1181,2.6947,0.0709,1,0.0000
1024,-0.2129,-0.5991,-2.1887,2.7656,0.0708,1,0.0000
1025,-0.2173,-0.6003,-2.2596,2.8365,0.0710,1,0.0003
1026,-0.2222,-0.6139,-2.3362,2.9134,0.0780,1,0.0139
1027,-0.2254,-0.6149,-2.4070,2.9843,0.0709,1,0.0149
1028,-0.2285,-0.6145,-2.4778,3.0551,0.0709,1,0.0145
1029,-0.2313,-0.6145,-2.5486,3.1259,0.0708,1,0.0145
1030,-0.2325,-0.6137,-2.4881,3.0657,0.0605,1,0.0137
1031,-0.2340,-0.6119,-2.4284,3.0063,0.0597,1,0.0119
1032,-0.2345,-0.6122,-2.3673,2.9454,0.0611,1,0.0122
1033,-0.2350,-0.6123,-2.3061,2.8844,0.0612,1,0.0123
1034,-0.2354,-0.6122,-2.2447,2.8233,0.0613,1,0.0122
1035,-0.2357,-0.6119,-2.1833,2.7621,0.0614,1,0.0119
1036,-0.2360,-0.6115,-2.1217,2.7008,0.0615,1,0.0115
1037,-0.2362,-0.6109,-2.0601,2.6394,0.0616,1,0.0109
1038,-0.2364,-0.6103,-1.9984,2.5780,0.0617,1,0.0103
1039,-0.2365,-0.6095,-1.9366,2.5164,0.0618,1,0.0095
1040,-0.2365,-0.6087,-1.8746,2.4548,0.0619,1,0.0087
1041,-0.2365,-0.6078,-1.8126,2.3930,0.0620,1,0.0078
1042,-0.2365,-0.6068,-1.7505,2.3312,0.0621,1,0.0068
1043,-0.2364,-0.6059,-1.6883,2.2694,0.0622,1,0.0059
1044,-0.2363,-0.6049,-1.6260,2.2074,0.0623,1,0.0049
1045,-0.2361,-0.6040,-1.5637,2.1454,0.0624,1,0.0040
1046,-0.2359,-0.6031,-1.5012,2.0833,0.0624,1,0.0031
1047,-0.2356,-0.6022,-1.4387,2.0212,0.0625,1,0.0022
1048,-0.2353,-0.6014,-1.3762,1.9590,0.0626,1,0.0014
1049,-0.2350,-0.6006,-1.3135,1.8968,0.0626,1,0.0006
1050,-0.2346,-0.5999,-1.2508,1.8345,0.0627,1,0.0000
1051,-0.2342,-0.5992,-1.1880,1.7723,0.0628,1,0.0000
1052,-0.2338,-0.5987,-1.1252,1.7100,0.0628,1,0.0000
1053,-0.2334,-0.5981,-1.0624,1.6476,0.0629,1,0.0000
1054,-0.2329,-0.5977,-0.9994,1.5853,0.0629,1,0.0000
1055,-0.2324,-0.5973,-0.9365,1.5230,0.0630,1,0.0000
1056,-0.2319,-0.5970,-0.8734,1.4606,0.0630,1,0.0000
1057,-0.2314,-0.5967,-0.8104,1.3983,0.0631,1,0.0000
1058,-0.2309,-0.5965,-0.7473,1.3360,0.0631,1,0.0000
1059,-0.2303,-0.5963,-0.6841,1.2738,0.0632,1,0.0000
1060,-0.2297,-0.5962,-0.6209,1.2116,0.0632,1,0.0000
1061,-0.2292,-0.5961,-0.5577,1.1495,0.0632,1,0.0000
1062,-0.2286,-0.5961,-0.4945,1.0875,0.0633,1,0.0000
1063,-0.2280,-0.5961,-0.4312,1.0255,0.0633,1,0.0000
1064,-0.2274,-0.5961,-0.3678,0.9638,0.0633,1,0.0000
1065,-0.2268,-0.5962,-0.3045,0.9022,0.0634,1,0.0000
1066,-0.2261,-0.5963,-0.2411,0.8408,0.0634,1,0.0000
1067,-0.2255,-0.5964,-0.1777,0.7798,0.0634,1,0.0000
1068,-0.2249,-0.5965,-0.1143,0.7191,0.0634,1,0.0000
1069,-0.2243,-0.5966,-0.0508,0.6590,0.0635,1,0.0000
1070,-0.2236,-0.5968,0.0127,0.5995,0.0635,1,0.0000
1071,-0.2230,-0.5969,0.0762,0.5408,0.0635,1,0.0000
1072,-0.2224,-0.5971,0.1398,0.4834,0.0636,1,0.0000
1073,-0.2218,-0.5973,0.2033,0.4277,0.0636,1,0.0000
1074,-0.2212,-0.5974,0.2669,0.3746,0.0636,1,0.0000
1075,-0.2206,-0.5976,0.3305,0.3252,0.0636,1,0.0000
1076,-0.2200,-0.5978,0.3941,0.2815,0.0636,1,0.0000
1077,-0.2194,-0.5980,0.4578,0.2467,0.0636,1,0.0000
1078,-0.2189,-0.5982,0.5217,0.2248,0.0639,1,0.0000
1079,-0.2183,-0.5984,0.5890,0.2203,0.0674,1,0.0000
1080,-0.2179,-0.5986,0.6563,0.2359,0.0673,1,0.0000
1081,-0.2176,-0.5988,0.7235,0.2680,0.0672,1,0.0000
1082,-0.2173,-0.5990,0.7907,0.3115,0.0672,1,0.0000
1083,-0.2171,-0.5991,0.8578,0.3624,0.0671,1,0.0000
1084,-0.2169,-0.5992,0.9249,0.4178,0.0671,1,0.0000
1085,-0.2168,-0.5993,0.9919,0.4762,0.0670,1,0.0000
1086,-0.2167,-0.5993,1.0589,0.5366,0.0670,1,0.0000
1087,-0.2167,-0.5991,1.1222,0.5950,0.0633,1,0.0000
1088,-0.2166,-0.5989,1.1856,0.6543,0.0633,1,0.0000
1089,-0.2164,-0.5989,1.2527,0.7179,0.0671,1,0.0000
1090,-0.2164,-0.5990,1.3197,0.7820,0.0671,1,0.0000
1091,-0.2163,-0.5990,1.3868,0.8466,0.0670,1,0.0000
1092,-0.2162,-0.5990,1.4538,0.9115,0.0670,1,0.0000
1093,-0.2162,-0.5989,1.5208,0.9767,0.0670,1,0.0000
1094,-0.2162,-0.5989,1.5877,1.0421,0.0670,1,0.0000
1095,-0.2161,-0.5988,1.6547,1.1077,0.0670,1,0.0000
1096,-0.2161,-0.5987,1.7216,1.1734,0.0669,1,0.0000
1097,-0.2161,-0.5986,1.7886,1.2392,0.0669,1,0.0000
1098,-0.2161,-0.5981,1.8518,1.3015,0.0632,1,0.0000
1099,-0.2161,-0.5976,1.9151,1.3640,0.0633,1,0.0000
1100,-0.2161,-0.5978,1.9822,1.4303,0.0671,1,0.0000
1101,-0.2161,-0.5979,2.0493,1.4966,0.0671,1,0.0000
1102,-0.2161,-0.5981,2.1163,1.5629,0.0670,1,0.0000
1103,-0.2160,-0.5982,2.1833,1.6293,0.0670,1,0.0000
1104,-0.2160,-0.5983,2.2503,1.6958,0.0670,1,0.0000
1105,-0.2160,-0.5983,2.3173,1.7622,0.0670,1,0.0000
1106,-0.2160,-0.5983,2.3843,1.8287,0.0670,1,0.0000
1107,-0.2160,-0.5983,2.4513,1.8952,0.0670,1,0.0000
1108,-0.2160,-0.5983,2.5183,1.9618,0.0670,1,0.0000
1109,-0.2161,-0.5983,2.4520,1.8960,0.0663,1,0.0000
1110,-0.2161,-0.5977,2.3820,1.8265,0.0700,1,0.0000
1111,-0.2163,-0.5973,2.3121,1.7571,0.0699,1,0.0000
1112,-0.2164,-0.5976,2.2460,1.6915,0.0661,1,0.0000
1113,-0.2165,-0.5979,2.1799,1.6259,0.0662,1,0.0000
1114,-0.2166,-0.5981,2.1137,1.5604,0.0662,1,0.0000
1115,-0.2167,-0.5982,2.0475,1.4949,0.0662,1,0.0000
1116,-0.2168,-0.5983,1.9813,1.4295,0.0662,1,0.0000
1117,-0.2169,-0.5984,1.9150,1.3641,0.0662,1,0.0000
1118,-0.2170,-0.5984,1.8488,1.2987,0.0662,1,0.0000
1119,-0.2172,-0.5984,1.7826,1.2335,0.0662,1,0.0000
1120,-0.2173,-0.5984,1.7163,1.1684,0.0662,1,0.0000
1121,-0.2174,-0.5984,1.6501,1.1034,0.0663,1,0.0000
1122,-0.2176,-0.5980,1.5801,1.0349,0.0700,1,0.0000
1123,-0.2177,-0.5978,1.5102,0.9667,0.0699,1,0.0000
1124,-0.2178,-0.5980,1.4441,0.9025,0.0661,1,0.0000
1125,-0.2179,-0.5981,1.3779,0.8385,0.0662,1,0.0000
1126,-0.2180,-0.5983,1.3118,0.7748,0.0662,1,0.0000
1127,-0.2181,-0.5983,1.2456,0.7116,0.0662,1,0.0000
1128,-0.2182,-0.5984,1.1794,0.6490,0.0662,1,0.0000
1129,-0.2183,-0.5984,1.1132,0.5872,0.0662,1,0.0000
1130,-0.2184,-0.5984,1.0469,0.5264,0.0662,1,0.0000
1131,-0.2186,-0.5984,0.9807,0.4671,0.0662,1,0.0000
1132,-0.2187,-0.5984,0.9145,0.4099,0.0662,1,0.0000
1133,-0.2189,-0.5984,0.8482,0.3558,0.0662,1,0.0000
1134,-0.2191,-0.5982,0.7783,0.3041,0.0699,1,0.0000
1135,-0.2192,-0.5982,0.7084,0.2609,0.0699,1,0.0000
1136,-0.2192,-0.5983,0.6423,0.2323,0.0661,1,0.0000
1137,-0.2193,-0.5984,0.5761,0.2205,0.0661,1,0.0000
1138,-0.2194,-0.5984,0.5100,0.2281,0.0662,1,0.0000
1139,-0.2195,-0.5984,0.4438,0.2533,0.0662,1,0.0000
1140,-0.2196,-0.5984,0.3776,0.2918,0.0662,1,0.0000
1141,-0.2197,-0.5984,0.3114,0.3389,0.0662,1,0.0000
1142,-0.2199,-0.5984,0.2452,0.3916,0.0662,1,0.0000
1143,-0.2201,-0.5984,0.1790,0.4479,0.0662,1,0.0000
1144,-0.2203,-0.5984,0.1127,0.5067,0.0662,1,0.0000
1145,-0.2205,-0.5985,0.0428,0.5705,0.0699,1,0.0000
1146,-0.2206,-0.5986,-0.0271,0.6355,0.0699,1,0.0000
1147,-0.2205,-0.5986,-0.0932,0.6978,0.0661,1,0.0000
1148,-0.2206,-0.5985,-0.1593,0.7608,0.0661,1,0.0000
1149,-0.2206,-0.5985,-0.2254,0.8243,0.0662,1,0.0000
1150,-0.2207,-0.5985,-0.2916,0.8883,0.0662,1,0.0000
1151,-0.2208,-0.5984,-0.3578,0.9525,0.0662,1,0.0000
1152,-0.2210,-0.5984,-0.4240,1.0170,0.0662,1,0.0000
1153,-0.2211,-0.5984,-0.4902,1.0818,0.0662,1,0.0000
1154,-0.2213,-0.5983,-0.5564,1.1467,0.0662,1,0.0000
1155,-0.2216,-0.5983,-0.6226,1.2118,0.0662,1,0.0000
1156,-0.2218,-0.5983,-0.6888,1.2770,0.0662,1,0.0000
1157,-0.2221,-0.5983,-0.7551,1.3423,0.0662,1,0.0000
1158,-0.2223,-0.5983,-0.8213,1.4077,0.0662,1,0.0000
1159,-0.2226,-0.5983,-0.8876,1.4732,0.0663,1,0.0000
1160,-0.2229,-0.5983,-0.9538,1.5387,0.0662,1,0.0000
1161,-0.2232,-0.5983,-1.0201,1.6043,0.0663,1,0.0000
1162,-0.2236,-0.5984,-1.0863,1.6700,0.0662,1,0.0000
1163,-0.2239,-0.5984,-1.1526,1.7357,0.0663,1,0.0000
1164,-0.2243,-0.5984,-1.2188,1.8015,0.0663,1,0.0000
1165,-0.2246,-0.5984,-1.2851,1.8673,0.0663,1,0.0000
1166,-0.2250,-0.5985,-1.3513,1.9331,0.0663,1,0.0000
1167,-0.2254,-0.5985,-1.4176,1.9990,0.0663,1,0.0000
1168,-0.2257,-0.5985,-1.4838,2.0648,0.0663,1,0.0000
1169,-0.2261,-0.5985,-1.5501,2.1307,0.0662,1,0.0000
1170,-0.2265,-0.5986,-1.6163,2.1967,0.0663,1,0.0000
1171,-0.2270,-0.5986,-1.6826,2.2626,0.0662,1,0.0000
1172,-0.2274,-0.5986,-1.7489,2.3286,0.0663,1,0.0000
1173,-0.2278,-0.5987,-1.8152,2.3946,0.0663,1,0.0000
1174,-0.2282,-0.5987,-1.8815,2.4607,0.0663,1,0.0000
1175,-0.2286,-0.5988,-1.9478,2.5267,0.0663,1,0.0000
1176,-0.2291,-0.5988,-2.0140,2.5928,0.0663,1,0.0000
1177,-0.2295,-0.5988,-2.0803,2.6589,0.0663,1,0.0000
1178,-0.2299,-0.5989,-2.1466,2.7250,0.0663,1,0.0000
1179,-0.2304,-0.5989,-2.2129,2.7911,0.0663,1,0.0000
1180,-0.2308,-0.5989,-2.2792,2.8572,0.0663,1,0.0000
1181,-0.2313,-0.5990,-2.3455,2.9233,0.0663,1,0.0000
1182,-0.2317,-0.5990,-2.4118,2.9894,0.0663,1,0.0000
1183,-0.2322,-0.5990,-2.4781,3.0555,0.0663,1,0.0000
1184,-0.2327,-0.5991,-2.5444,3.1217,0.0663,1,0.0000
1185,-0.2329,-0.5991,-2.4774,3.0549,0.0670,1,0.0000
1186,-0.2331,-0.5991,-2.4104,2.9881,0.0670,1,0.0000
1187,-0.2332,-0.5991,-2.3434,2.9213,0.0670,1,0.0000
1188,-0.2334,-0.5991,-2.2764,2.8545,0.0670,1,0.0000
1189,-0.2336,-0.5991,-2.2093,2.7878,0.0670,1,0.0000
1190,-0.2337,-0.5991,-2.1423,2.7210,0.0670,1,0.0000
1191,-0.2339,-0.5991,-2.0753,2.6543,0.0670,1,0.0000
1192,-0.2340,-0.5991,-2.0083,2.5875,0.0670,1,0.0000
1193,-0.2342,-0.5991,-1.9413,2.5208,0.0670,1,0.0000
1194,-0.2343,-0.5991,-1.8743,2.4541,0.0670,1,0.0000
1195,-0.2345,-0.5991,-1.8072,2.3874,0.0670,1,0.0000
1196,-0.2346,-0.5990,-1.7402,2.3207,0.0670,1,0.0000
1197,-0.2347,-0.5990,-1.6732,2.2541,0.0670,1,0.0000
1198,-0.2348,-0.5990,-1.6062,2.1874,0.0670,1,0.0000
1199,-0.2349,-0.5990,-1.5391,2.1208,0.0670,1,0.0000
1200,-0.2350,-0.5989,-1.4721,2.0543,0.0670,1,0.0000
1201,-0.2351,-0.5989,-1.4051,1.9877,0.0670,1,0.0000
1202,-0.2352,-0.5989,-1.3381,1.9212,0.0670,1,0.0000
1203,-0.2353,-0.5989,-1.2710,1.8547,0.0670,1,0.0000
1204,-0.2354,-0.5988,-1.2040,1.7882,0.0670,1,0.0000
1205,-0.2355,-0.5988,-1.1370,1.7218,0.0670,1,0.0000
1206,-0.2356,-0.5988,-1.0699,1.6554,0.0670,1,0.0000
1207,-0.2356,-0.5988,-1.0029,1.5891,0.0670,1,0.0000
1208,-0.2357,-0.5987,-0.9358,1.5229,0.0670,1,0.0000
1209,-0.2358,-0.5987,-0.8688,1.4567,0.0670,1,0.0000
1210,-0.2358,-0.5987,-0.8017,1.3906,0.0670,1,0.0000
1211,-0.2359,-0.5987,-0.7347,1.3246,0.0670,1,0.0000
1212,-0.2359,-0.5986,-0.6677,1.2587,0.0670,1,0.0000
1213,-0.2359,-0.5986,-0.6006,1.1929,0.0671,1,0.0000
1214,-0.2360,-0.5986,-0.5336,1.1273,0.0670,1,0.0000
1215,-0.2360,-0.5986,-0.4665,1.0618,0.0671,1,0.0000
1216,-0.2360,-0.5985,-0.3995,0.9966,0.0670,1,0.0000
1217,-0.2361,-0.5985,-0.3324,0.9316,0.0671,1,0.0000
1218,-0.2361,-0.5985,-0.2653,0.8669,0.0671,1,0.0000
1219,-0.2361,-0.5984,-0.1983,0.8026,0.0671,1,0.0000
1220,-0.2361,-0.5984,-0.1312,0.7388,0.0671,1,0.0000
1221,-0.2361,-0.5984,-0.0641,0.6756,0.0671,1,0.0000
1222,-0.2361,-0.5983,0.0029,0.6133,0.0671,1,0.0000
1223,-0.2361,-0.5983,0.0700,0.5520,0.0671,1,0.0000
1224,-0.2361,-0.5983,0.1371,0.4923,0.0671,1,0.0000
1225,-0.2361,-0.5982,0.2042,0.4347,0.0671,1,0.0000
1226,-0.2361,-0.5982,0.2712,0.3802,0.0671,1,0.0000
1227,-0.2361,-0.5982,0.3382,0.3305,0.0670,1,0.0000
1228,-0.2361,-0.5984,0.4053,0.2879,0.0670,1,0.0000
1229,-0.2362,-0.5985,0.4723,0.2559,0.0670,1,0.0000
1230,-0.2362,-0.5987,0.5393,0.2390,0.0670,1,0.0000
1231,-0.2362,-0.5988,0.6063,0.2402,0.0670,1,0.0000
1232,-0.2361,-0.5989,0.6734,0.2593,0.0670,1,0.0000
1233,-0.2361,-0.5991,0.7404,0.2929,0.0670,1,0.0000
1234,-0.2361,-0.5992,0.8074,0.3366,0.0670,1,0.0000
1235,-0.2361,-0.5993,0.8745,0.3871,0.0670,1,0.0000
1236,-0.2360,-0.5994,0.9415,0.4419,0.0670,1,0.0000
1237,-0.2360,-0.5994,1.0085,0.4998,0.0670,1,0.0000
1238,-0.2359,-0.5995,1.0755,0.5597,0.0670,1,0.0000
1239,-0.2359,-0.5995,1.1426,0.6210,0.0670,1,0.0000
1240,-0.2358,-0.5995,1.2096,0.6835,0.0670,1,0.0000
1241,-0.2358,-0.5995,1.2766,0.7467,0.0670,1,0.0000
1242,-0.2357,-0.5995,1.3437,0.8105,0.0670,1,0.0000
1243,-0.2357,-0.5995,1.4107,0.8748,0.0670,1,0.0000
1244,-0.2356,-0.5995,1.4777,0.9395,0.0670,1,0.0000
1245,-0.2356,-0.5995,1.5448,1.0045,0.0670,1,0.0000
1246,-0.2355,-0.5994,1.6118,1.0698,0.0670,1,0.0000
1247,-0.2355,-0.5994,1.6788,1.1352,0.0670,1,0.0000
1248,-0.2354,-0.5994,1.7459,1.2008,0.0670,1,0.0000
1249,-0.2353,-0.5993,1.8129,1.2666,0.0670,1,0.0000
1250,-0.2353,-0.5993,1.8799,1.3325,0.0670,1,0.0000
1251,-0.2352,-0.5992,1.9470,1.3985,0.0670,1,0.0000
1252,-0.2351,-0.5992,2.0140,1.4646,0.0670,1,0.0000
1253,-0.2351,-0.5992,2.0810,1.5308,0.0670,1,0.0000
1254,-0.2350,-0.5991,2.1481,1.5971,0.0670,1,0.0000
1255,-0.2349,-0.5991,2.2151,1.6634,0.0670,1,0.0000
1256,-0.2349,-0.5991,2.2821,1.7298,0.0670,1,0.0000
1257,-0.2348,-0.5991,2.3492,1.7962,0.0670,1,0.0000
1258,-0.2347,-0.5991,2.4162,1.8626,0.0670,1,0.0000
1259,-0.2347,-0.5991,2.4832,1.9292,0.0670,1,0.0000
1260,-0.2346,-0.5990,2.5503,1.9957,0.0670,1,0.0000
1261,-0.2352,-0.5990,2.4840,1.9300,0.0663,1,0.0000
1262,-0.2358,-0.5991,2.4177,1.8643,0.0663,1,0.0000
1263,-0.2364,-0.5991,2.3514,1.7986,0.0663,1,0.0000
1264,-0.2370,-0.5991,2.2851,1.7330,0.0663,1,0.0000
1265,-0.2377,-0.5991,2.2188,1.6675,0.0663,1,0.0000
1266,-0.2383,-0.5991,2.1525,1.6020,0.0663,1,0.0000
1267,-0.2389,-0.5991,2.0862,1.5365,0.0663,1,0.0000
1268,-0.2396,-0.5991,2.0199,1.4712,0.0663,1,0.0000
1269,-0.2403,-0.5991,1.9536,1.4060,0.0663,1,0.0000
1270,-0.2409,-0.5991,1.8873,1.3408,0.0663,1,0.0000
1271,-0.2416,-0.5991,1.8210,1.2758,0.0663,1,0.0000
1272,-0.2423,-0.5991,1.7547,1.2109,0.0663,1,0.0000
1273,-0.2430,-0.5992,1.6884,1.1462,0.0663,1,0.0000
1274,-0.2437,-0.5992,1.6221,1.0816,0.0663,1,0.0000
1275,-0.2444,-0.5992,1.5558,1.0173,0.0663,1,0.0000
1276,-0.2451,-0.5992,1.4895,0.9533,0.0663,1,0.0000
1277,-0.2458,-0.5992,1.4232,0.8896,0.0663,1,0.0000
1278,-0.2466,-0.5992,1.3569,0.8263,0.0663,1,0.0000
1279,-0.2473,-0.5992,1.2906,0.7636,0.0663,1,0.0000
1280,-0.2481,-0.5992,1.2243,0.7015,0.0663,1,0.0000
1281,-0.2488,-0.5992,1.1580,0.6402,0.0663,1,0.0000
1282,-0.2496,-0.5992,1.0916,0.5800,0.0663,1,0.0000
1283,-0.2504,-0.5992,1.0253,0.5214,0.0663,1,0.0000
1284,-0.2512,-0.5992,0.9590,0.4648,0.0663,1,0.0000
1285,-0.2520,-0.5992,0.8927,0.4112,0.0663,1,0.0000
1286,-0.2528,-0.5992,0.8264,0.3618,0.0663,1,0.0000
1287,-0.2535,-0.5992,0.7601,0.3186,0.0663,1,0.0000
1288,-0.2544,-0.5992,0.6938,0.2844,0.0663,1,0.0000
1289,-0.2552,-0.5992,0.6275,0.2628,0.0663,1,0.0000
1290,-0.2560,-0.5992,0.5612,0.2570,0.0663,1,0.0000
1291,-0.2568,-0.5992,0.4949,0.2680,0.0663,1,0.0000
1292,-0.2576,-0.5992,0.4286,0.2940,0.0663,1,0.0000
1293,-0.2584,-0.5993,0.3623,0.3314,0.0663,1,0.0000
1294,-0.2592,-0.5993,0.2960,0.3768,0.0663,1,0.0000
1295,-0.2600,-0.5993,0.2297,0.4277,0.0663,1,0.0000
1296,-0.2608,-0.5993,0.1634,0.4824,0.0663,1,0.0000
1297,-0.2616,-0.5993,0.0971,0.5396,0.0663,1,0.0000
