tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
188,-0.0000,-0.5990,1.8254,1.2616,0.3651,1,0.0000
189,-0.0000,-0.6000,2.0599,1.4960,0.2344,1,0.0000
190,-0.0000,-0.5990,1.6920,1.1282,0.3678,1,0.0000
191,-0.0000,-0.6000,1.9292,1.3653,0.2371,1,0.0000
192,-0.0000,-0.5990,1.5587,0.9948,0.3705,1,0.0000
193,-0.0000,-0.6000,1.7985,1.2346,0.2398,1,0.0000
194,-0.0000,-0.5990,1.4253,0.8614,0.3732,1,0.0000
195,-0.0000,-0.6000,1.6678,1.1039,0.2425,1,0.0000
196,-0.0000,-0.5990,1.2919,0.7280,0.3759,1,0.0000
197,-0.0000,-0.6000,1.5371,0.9732,0.2452,1,0.0000
198,-0.0000,-0.5990,1.1585,0.5947,0.3786,1,0.0000
199,-0.0000,-0.6000,1.4063,0.8425,0.2478,1,0.0000
200,-0.0000,-0.5990,1.0251,0.4613,0.3812,1,0.0000
201,-0.0000,-0.6001,1.2756,0.7118,0.2505,1,0.0001
202,-0.0000,-0.5990,0.8917,0.3279,0.3839,1,0.0000
203,0.0000,-0.6013,1.1372,0.5734,0.2455,1,0.0013
204,-0.0000,-0.5990,0.7584,0.1945,0.3788,1,0.0000
205,0.0000,-0.6043,0.9976,0.4338,0.2393,1,0.0043
206,-0.0000,-0.5990,0.6250,0.0612,0.3726,1,0.0000
207,0.0000,-0.6059,0.8662,0.3024,0.2412,1,0.0059
208,-0.0001,-0.5990,0.4919,0.0720,0.3744,1,0.0000
209,-0.0000,-0.6072,0.7349,0.1712,0.2432,1,0.0072
210,-0.0001,-0.5989,0.3588,0.2050,0.3761,1,0.0000
211,-0.0000,-0.6080,0.6038,0.0410,0.2451,1,0.0080
212,-0.0001,-0.5989,0.2260,0.3378,0.3779,1,0.0000
213,-0.0000,-0.6082,0.4729,0.0914,0.2471,1,0.0082
214,-0.0001,-0.5988,0.0934,0.4705,0.3797,1,0.0000
215,-0.0001,-0.6078,0.3423,0.2217,0.2491,1,0.0078
216,-0.0001,-0.5987,-0.0391,0.6029,0.3815,1,0.0000
217,-0.0001,-0.6070,0.2119,0.3520,0.2511,1,0.0070
218,-0.0001,-0.5985,-0.1712,0.7351,0.3832,1,0.0000
219,-0.0001,-0.6056,0.0817,0.4822,0.2531,1,0.0056
220,-0.0001,-0.5984,-0.3031,0.8670,0.3849,1,0.0000
221,-0.0001,-0.6038,-0.0482,0.6120,0.2550,1,0.0038
222,-0.0001,-0.5982,-0.4347,0.9986,0.3866,1,0.0000
223,-0.0001,-0.6018,-0.1778,0.7417,0.2569,1,0.0018
224,-0.0001,-0.5980,-0.5660,1.1299,0.3882,1,0.0000
225,-0.0001,-0.5995,-0.3072,0.8710,0.2589,1,0.0000
226,-0.0001,-0.5978,-0.6970,1.2608,0.3898,1,0.0000
227,-0.0001,-0.5971,-0.4362,1.0001,0.2608,1,0.0000
228,-0.0001,-0.5976,-0.8276,1.3915,0.3914,1,0.0000
229,-0.0001,-0.5946,-0.5650,1.1288,0.2626,1,0.0000
230,-0.0001,-0.5974,-0.9578,1.5217,0.3929,1,0.0000
231,-0.0001,-0.5921,-0.6934,1.2572,0.2645,1,0.0000
232,-0.0001,-0.5971,-1.0877,1.6515,0.3943,1,0.0000
233,-0.0001,-0.5895,-0.8214,1.3853,0.2664,1,0.0000
234,-0.0001,-0.5968,-1.2171,1.7809,0.3958,1,0.0000
235,-0.0001,-0.5871,-0.9490,1.5129,0.2683,1,0.0000
236,-0.0001,-0.5964,-1.3461,1.9099,0.3972,1,0.0000
237,-0.0001,-0.5846,-1.0762,1.6401,0.2701,1,0.0000
238,-0.0001,-0.5961,-1.4746,2.0384,0.3985,1,0.0000
239,-0.0001,-0.5841,-1.2034,1.7673,0.2714,1,0.0000
240,-0.0001,-0.5958,-1.6027,2.1666,0.3995,1,0.0000
241,-0.0000,-0.5852,-1.3303,1.8942,0.2726,1,0.0000
242,-0.0001,-0.5957,-1.7307,2.2945,0.4005,1,0.0000
243,-0.0000,-0.5871,-1.4571,2.0210,0.2737,1,0.0000
244,-0.0001,-0.5957,-1.8586,2.4224,0.4016,1,0.0000
245,-0.0000,-0.5894,-1.5839,2.1477,0.2748,1,0.0000
246,-0.0001,-0.5957,-1.9865,2.5504,0.4027,1,0.0000
