tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
194,0.0000,-0.5995,1.7119,1.1481,0.0667,1,0.0000
195,0.0000,-0.5995,1.6466,1.0827,0.0653,1,0.0000
196,0.0000,-0.5995,1.5799,1.0160,0.0667,1,0.0000
197,0.0000,-0.5995,1.5145,0.9507,0.0654,1,0.0000
198,0.0000,-0.5995,1.4478,0.8840,0.0667,1,0.0000
199,0.0000,-0.5995,1.3825,0.8186,0.0654,1,0.0000
200,0.0000,-0.5995,1.3158,0.7519,0.0667,1,0.0000
201,0.0000,-0.5995,1.2504,0.6866,0.0654,1,0.0000
202,0.0000,-0.5995,1.1837,0.6199,0.0667,1,0.0000
203,0.0000,-0.6002,1.1145,0.5507,0.0692,1,0.0002
204,0.0000,-0.6000,1.0478,0.4840,0.0667,1,0.0000
205,0.0000,-0.6017,0.9780,0.4142,0.0698,1,0.0017
206,0.0000,-0.6014,0.9114,0.3476,0.0666,1,0.0014
207,0.0000,-0.6025,0.8457,0.2818,0.0657,1,0.0025
208,0.0000,-0.6022,0.7791,0.2153,0.0665,1,0.0022
209,-0.0000,-0.6032,0.7135,0.1497,0.0657,1,0.0032
210,-0.0000,-0.6028,0.6470,0.0832,0.0665,1,0.0028
211,-0.0000,-0.6035,0.5815,0.0182,0.0656,1,0.0035
212,-0.0000,-0.6031,0.5151,0.0489,0.0664,1,0.0031
213,-0.0000,-0.6036,0.4496,0.1143,0.0654,1,0.0036
214,-0.0000,-0.6032,0.3834,0.1805,0.0663,1,0.0032
215,-0.0000,-0.6034,0.3180,0.2458,0.0653,1,0.0034
216,-0.0000,-0.6030,0.2519,0.3120,0.0662,1,0.0030
217,-0.0000,-0.6029,0.1867,0.3772,0.0652,1,0.0029
218,-0.0000,-0.6025,0.1206,0.4433,0.0661,1,0.0025
219,-0.0000,-0.6022,0.0555,0.5083,0.0651,1,0.0022
220,-0.0000,-0.6017,-0.0104,0.5743,0.0659,1,0.0017
221,-0.0000,-0.6012,-0.0754,0.6392,0.0650,1,0.0012
222,-0.0000,-0.6008,-0.1412,0.7050,0.0658,1,0.0008
223,-0.0000,-0.6001,-0.2060,0.7698,0.0648,1,0.0001
224,-0.0000,-0.5996,-0.2716,0.8355,0.0657,1,0.0000
225,-0.0000,-0.5989,-0.3363,0.9001,0.0647,1,0.0000
226,-0.0000,-0.5984,-0.4018,0.9656,0.0655,1,0.0000
227,-0.0000,-0.5976,-0.4663,1.0301,0.0645,1,0.0000
228,-0.0000,-0.5971,-0.5316,1.0955,0.0653,1,0.0000
229,-0.0000,-0.5962,-0.5960,1.1598,0.0644,1,0.0000
230,-0.0000,-0.5957,-0.6611,1.2250,0.0652,1,0.0000
231,-0.0000,-0.5948,-0.7253,1.2892,0.0642,1,0.0000
232,-0.0000,-0.5943,-0.7903,1.3541,0.0650,1,0.0000
233,-0.0000,-0.5934,-0.8543,1.4181,0.0640,1,0.0000
234,-0.0000,-0.5929,-0.9190,1.4829,0.0648,1,0.0000
235,-0.0000,-0.5921,-0.9828,1.5467,0.0638,1,0.0000
236,-0.0001,-0.5915,-1.0474,1.6113,0.0646,1,0.0000
237,-0.0001,-0.5907,-1.1110,1.6749,0.0636,1,0.0000
238,-0.0001,-0.5901,-1.1753,1.7392,0.0644,1,0.0000
239,-0.0000,-0.5902,-1.2389,1.8028,0.0636,1,0.0000
240,-0.0000,-0.5897,-1.3031,1.8669,0.0641,1,0.0000
241,-0.0000,-0.5906,-1.3666,1.9304,0.0635,1,0.0000
242,-0.0000,-0.5903,-1.4306,1.9944,0.0640,1,0.0000
243,-0.0000,-0.5914,-1.4939,2.0578,0.0634,1,0.0000
244,-0.0000,-0.5913,-1.5579,2.1218,0.0640,1,0.0000
245,-0.0000,-0.5925,-1.6213,2.1851,0.0634,1,0.0000
246,-0.0000,-0.5926,-1.6852,2.2491,0.0640,1,0.0000
247,-0.0000,-0.5938,-1.7487,2.3125,0.0634,1,0.0000
248,-0.0000,-0.5940,-1.8127,2.3765,0.0640,1,0.0000
249,-0.0000,-0.5951,-1.8761,2.4400,0.0635,1,0.0000
250,-0.0000,-0.5953,-1.9402,2.5041,0.0641,1,0.0000
251,-0.0000,-0.5963,-2.0038,2.5676,0.0636,1,0.0000
252,-0.0000,-0.5965,-2.0679,2.6318,0.0641,1,0.0000
253,-0.0000,-0.5973,-2.1316,2.6954,0.0636,1,0.0000
254,-0.0000,-0.5974,-2.1958,2.7596,0.0642,1,0.0000
255,-0.0001,-0.5980,-2.2595,2.8233,0.0637,1,0.0000
