tick,local_x,local_y,local_z,drift_m,slip_m,on_floor,below_depth_m
250,-0.0000,-0.5953,-1.9375,2.5041,0.0641,1,0.0000
251,-0.0000,-0.5963,-2.0010,2.5676,0.0636,1,0.0000
252,-0.0000,-0.5965,-2.0652,2.6318,0.0641,1,0.0000
253,-0.0000,-0.5973,-2.1288,2.6954,0.0636,1,0.0000
254,-0.0000,-0.5974,-2.1930,2.7596,0.0642,1,0.0000
255,-0.0000,-0.5980,-2.2567,2.8233,0.0637,1,0.0000
256,-0.0001,-0.5981,-2.3210,2.8876,0.0643,1,0.0000
257,-0.0001,-0.5985,-2.3847,2.9513,0.0638,1,0.0000
258,-0.0001,-0.5986,-2.4490,3.0156,0.0643,1,0.0000
259,-0.0000,-0.5987,-2.5128,3.0794,0.0638,1,0.0000
260,-0.0000,-0.5996,-2.4460,3.0126,0.0668,1,0.0000
261,-0.0000,-0.5988,-2.3789,2.9455,0.0671,1,0.0000
262,-0.0000,-0.5997,-2.3121,2.8787,0.0668,1,0.0000
263,-0.0000,-0.5987,-2.2450,2.8116,0.0671,1,0.0000
264,-0.0000,-0.5981,-2.1784,2.7450,0.0666,1,0.0000
265,-0.0000,-0.5987,-2.1111,2.6777,0.0673,1,0.0000
266,-0.0000,-0.5980,-2.0445,2.6111,0.0666,1,0.0000
267,-0.0000,-0.5986,-1.9772,2.5438,0.0673,1,0.0000
268,-0.0000,-0.5979,-1.9106,2.4772,0.0666,1,0.0000
269,-0.0000,-0.5955,-1.8435,2.4101,0.0671,1,0.0000
270,-0.0000,-0.5965,-1.7767,2.3433,0.0668,1,0.0000
271,-0.0000,-0.5902,-1.7096,2.2762,0.0674,1,0.0000
272,-0.0000,-0.5913,-1.6428,2.2094,0.0668,1,0.0000
273,-0.0000,-0.5856,-1.5757,2.1423,0.0674,1,0.0000
274,-0.0000,-0.5871,-1.5088,2.0755,0.0668,1,0.0000
275,-0.0000,-0.5821,-1.4416,2.0083,0.0674,1,0.0000
276,-0.0000,-0.5842,-1.3747,1.9414,0.0669,1,0.0000
277,-0.0000,-0.5808,-1.3073,1.8740,0.0675,1,0.0000
278,-0.0000,-0.5821,-1.2406,1.8073,0.0668,1,0.0000
279,-0.0000,-0.5809,-1.1731,1.7397,0.0676,1,0.0000
280,-0.0000,-0.5829,-1.1063,1.6729,0.0668,1,0.0000
281,-0.0000,-0.5829,-1.0386,1.6052,0.0677,1,0.0000
282,-0.0000,-0.5847,-0.9717,1.5384,0.0669,1,0.0000
283,-0.0000,-0.5851,-0.9039,1.4706,0.0678,1,0.0000
284,-0.0000,-0.5867,-0.8370,1.4037,0.0669,1,0.0000
285,-0.0000,-0.5885,-0.7692,1.3359,0.0678,1,0.0000
286,-0.0000,-0.5901,-0.7023,1.2689,0.0669,1,0.0000
287,-0.0000,-0.5922,-0.6345,1.2011,0.0679,1,0.0000
288,-0.0000,-0.5938,-0.5676,1.1342,0.0669,1,0.0000
289,-0.0000,-0.5961,-0.4998,1.0664,0.0678,1,0.0000
290,-0.0000,-0.5975,-0.4329,0.9995,0.0669,1,0.0000
291,-0.0000,-0.5999,-0.3651,0.9317,0.0678,1,0.0000
292,-0.0000,-0.6012,-0.2983,0.8649,0.0669,1,0.0012
293,-0.0000,-0.6035,-0.2306,0.7972,0.0677,1,0.0035
294,-0.0000,-0.6048,-0.1638,0.7304,0.0668,1,0.0048
295,-0.0000,-0.6069,-0.0961,0.6628,0.0677,1,0.0069
296,-0.0001,-0.6082,-0.0294,0.5960,0.0668,1,0.0082
297,-0.0001,-0.6102,0.0382,0.5285,0.0676,1,0.0102
298,-0.0001,-0.6113,0.1049,0.4619,0.0667,1,0.0113
299,-0.0000,-0.6128,0.1724,0.3944,0.0676,1,0.0128
300,-0.0001,-0.6139,0.2390,0.3279,0.0666,1,0.0139
301,-0.0000,-0.6127,0.3069,0.2601,0.0679,1,0.0127
302,-0.0000,-0.6135,0.3734,0.1937,0.0665,1,0.0135
303,-0.0001,-0.6095,0.4413,0.1258,0.0679,1,0.0095
304,-0.0001,-0.6103,0.5077,0.0599,0.0665,1,0.0103
305,-0.0001,-0.6056,0.5755,0.0111,0.0680,1,0.0056
306,-0.0001,-0.6064,0.6419,0.0757,0.0664,1,0.0064
307,-0.0001,-0.6019,0.7094,0.1429,0.0677,1,0.0019
308,-0.0001,-0.6028,0.7758,0.2092,0.0663,1,0.0028
309,-0.0001,-0.5982,0.8425,0.2760,0.0669,1,0.0000
310,-0.0001,-0.5991,0.9088,0.3422,0.0662,1,0.0000
311,-0.0001,-0.5946,0.9755,0.4089,0.0669,1,0.0000
312,-0.0001,-0.5955,1.0416,0.4750,0.0661,1,0.0000
313,-0.0001,-0.5926,1.1089,0.5424,0.0674,1,0.0000
314,-0.0001,-0.5937,1.1749,0.6084,0.0660,1,0.0000
315,-0.0001,-0.5929,1.2424,0.6758,0.0675,1,0.0000
316,-0.0001,-0.5941,1.3083,0.7417,0.0659,1,0.0000
317,-0.0001,-0.5947,1.3756,0.8090,0.0673,1,0.0000
318,-0.0001,-0.5960,1.4413,0.8747,0.0657,1,0.0000
319,-0.0001,-0.5976,1.5085,0.9419,0.0672,1,0.0000
320,-0.0001,-0.5990,1.5740,1.0074,0.0655,1,0.0000
321,-0.0001,-0.6014,1.6409,1.0743,0.0670,1,0.0014
322,-0.0001,-0.6027,1.7062,1.1396,0.0653,1,0.0027
323,-0.0001,-0.6056,1.7728,1.2063,0.0667,1,0.0056
324,-0.0001,-0.6069,1.8379,1.2713,0.0650,1,0.0069
325,-0.0001,-0.6100,1.9043,1.3377,0.0665,1,0.0100
326,-0.0001,-0.6113,1.9691,1.4025,0.0648,1,0.0113
327,-0.0001,-0.6144,2.0352,1.4687,0.0662,1,0.0144
328,-0.0001,-0.6157,2.0997,1.5332,0.0645,1,0.0157
329,-0.0001,-0.6187,2.1655,1.5990,0.0659,1,0.0187
330,-0.0001,-0.6200,2.2297,1.6633,0.0642,1,0.0200
331,-0.0001,-0.6180,2.2956,1.7291,0.0659,1,0.0180
332,-0.0001,-0.6190,2.3596,1.7931,0.0640,1,0.0190
333,-0.0000,-0.6142,2.4254,1.8589,0.0660,1,0.0142
334,-0.0000,-0.6149,2.4891,1.9226,0.0637,1,0.0149
335,-0.0000,-0.6097,2.5548,1.9882,0.0658,1,0.0097
336,-0.0000,-0.6100,2.4880,1.9215,0.0667,1,0.0100
337,-0.0001,-0.6046,2.4233,1.8567,0.0650,1,0.0046
338,-0.0000,-0.6049,2.3566,1.7900,0.0667,1,0.0049
339,-0.0001,-0.5999,2.2918,1.7252,0.0650,1,0.0000
340,-0.0001,-0.5991,2.2253,1.6587,0.0666,1,0.0000
341,-0.0001,-0.5956,2.1605,1.5939,0.0649,1,0.0000
342,-0.0001,-0.5950,2.0939,1.5273,0.0666,1,0.0000
343,-0.0001,-0.5935,2.0290,1.4625,0.0649,1,0.0000
344,-0.0001,-0.5931,1.9624,1.3958,0.0666,1,0.0000
345,-0.0001,-0.5919,1.8976,1.3311,0.0648,1,0.0000
346,-0.0001,-0.5918,1.8310,1.2644,0.0667,1,0.0000
347,-0.0001,-0.5903,1.7664,1.1999,0.0646,1,0.0000
348,-0.0001,-0.5904,1.6997,1.1332,0.0667,1,0.0000
349,-0.0001,-0.5912,1.6349,1.0684,0.0648,1,0.0000
350,-0.0001,-0.5915,1.5682,1.0017,0.0667,1,0.0000
351,-0.0001,-0.5913,1.5036,0.9370,0.0646,1,0.0000
352,-0.0001,-0.5917,1.4368,0.8703,0.0667,1,0.0000
353,0.0000,-0.5934,1.3692,0.8026,0.0677,1,0.0000
354,-0.0000,-0.5926,1.3026,0.7361,0.0666,1,0.0000
355,-0.0001,-0.5951,1.2291,0.6625,0.0736,1,0.0000
356,-0.0001,-0.5951,1.1625,0.5959,0.0666,1,0.0000
357,-0.0001,-0.5986,1.0972,0.5307,0.0654,1,0.0000
358,-0.0001,-0.5967,1.0305,0.4640,0.0667,1,0.0000
359,-0.0001,-0.5985,0.9652,0.3986,0.0654,1,0.0000
360,-0.0001,-0.5979,0.8984,0.3318,0.0668,1,0.0000
361,-0.0001,-0.5999,0.8330,0.2664,0.0654,1,0.0000
362,-0.0001,-0.5996,0.7662,0.1996,0.0668,1,0.0000
363,-0.0001,-0.5997,0.7008,0.1342,0.0654,1,0.0000
364,-0.0001,-0.5990,0.6339,0.0673,0.0669,1,0.0000
365,-0.0001,-0.5994,0.5684,0.0019,0.0655,1,0.0000
366,-0.0001,-0.5987,0.5015,0.0651,0.0669,1,0.0000
367,-0.0001,-0.5986,0.4360,0.1306,0.0655,1,0.0000
368,-0.0001,-0.5978,0.3691,0.1975,0.0669,1,0.0000
369,-0.0001,-0.5972,0.3036,0.2630,0.0655,1,0.0000
370,-0.0001,-0.5964,0.2367,0.3299,0.0669,1,0.0000
371,-0.0001,-0.5954,0.1712,0.3954,0.0655,1,0.0000
372,-0.0001,-0.5946,0.1043,0.4623,0.0669,1,0.0000
373,-0.0001,-0.5933,0.0388,0.5278,0.0655,1,0.0000
374,-0.0001,-0.5924,-0.0280,0.5947,0.0669,1,0.0000
375,-0.0001,-0.5910,-0.0935,0.6601,0.0655,1,0.0000
376,-0.0001,-0.5900,-0.1603,0.7269,0.0668,1,0.0000
377,-0.0001,-0.5884,-0.2257,0.7923,0.0654,1,0.0000
378,-0.0001,-0.5874,-0.2924,0.8591,0.0667,1,0.0000
379,-0.0001,-0.5882,-0.3579,0.9246,0.0655,1,0.0000
380,-0.0001,-0.5874,-0.4246,0.9912,0.0666,1,0.0000
381,-0.0001,-0.5899,-0.4900,1.0566,0.0655,1,0.0000
382,-0.0001,-0.5895,-0.5566,1.1232,0.0666,1,0.0000
383,-0.0001,-0.5920,-0.6220,1.1886,0.0655,1,0.0000
