tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
242,0.0011,0.2376,11.1312,10.5977,0.0659,0,0.0000
243,0.0009,0.2611,11.4015,10.8689,0.2713,0,0.0000
244,0.0009,0.2512,11.3363,10.8032,0.0659,0,0.0000
245,0.0007,0.2452,11.6095,11.0750,0.2732,0,0.0000
246,0.0007,0.2353,11.5443,11.0093,0.0659,0,0.0000
247,0.0005,0.2083,11.8197,11.2819,0.2767,0,0.0000
248,0.0005,0.1986,11.7545,11.2162,0.0659,0,0.0000
249,0.0003,0.1588,12.0314,11.4897,0.2798,0,0.0000
250,0.0003,0.1493,11.9661,11.4240,0.0660,0,0.0000
251,0.0002,0.1036,12.2440,11.6985,0.2817,0,0.0000
252,0.0002,0.0942,12.1787,11.6327,0.0660,0,0.0000
253,0.0001,0.0481,12.4574,11.9084,0.2825,0,0.0000
254,0.0001,0.0389,12.3921,11.8426,0.0660,0,0.0000
255,0.0000,-0.0039,12.6714,12.1194,0.2826,0,0.0000
256,0.0000,-0.0130,12.6060,12.0536,0.0660,0,0.0000
257,-0.0000,-0.0501,12.8860,12.3315,0.2824,0,0.0000
258,-0.0000,-0.0591,12.8205,12.2657,0.0660,0,0.0000
259,-0.0000,-0.0896,13.1012,12.5448,0.2823,0,0.0000
260,-0.0000,-0.0986,13.0357,12.4791,0.0661,0,0.0000
261,-0.0001,-0.1224,13.3171,12.7593,0.2824,0,0.0000
262,-0.0001,-0.1313,13.2516,12.6936,0.0661,0,0.0000
263,-0.0001,-0.1492,13.5339,12.9750,0.2828,0,0.0000
264,-0.0001,-0.1581,13.4684,12.9093,0.0661,0,0.0000
265,-0.0001,-0.1711,13.7515,13.1918,0.2834,0,0.0000
266,-0.0001,-0.1799,13.6861,13.1261,0.0661,0,0.0000
267,-0.0001,-0.1892,13.9702,13.4098,0.2842,0,0.0000
268,-0.0001,-0.1981,13.9047,13.3441,0.0661,0,0.0000
269,-0.0001,-0.2049,14.1898,13.6288,0.2852,0,0.0000
270,-0.0001,-0.2138,14.1243,13.5632,0.0661,0,0.0000
271,-0.0002,-0.2458,14.4113,13.8491,0.2887,0,0.0000
272,-0.0002,-0.2546,14.3458,13.7834,0.0661,0,0.0000
273,-0.0005,-0.3212,14.6344,14.0705,0.2963,0,0.0000
274,-0.0005,-0.3297,14.5689,14.0048,0.0661,0,0.0000
275,-0.0008,-0.4313,14.8588,14.2931,0.3072,0,0.0000
276,-0.0008,-0.4394,14.7931,14.2273,0.0662,0,0.0000
277,-0.0011,-0.5742,15.0834,14.5168,0.3201,0,0.0000
278,-0.0011,-0.5816,15.0176,14.4509,0.0662,0,0.0000
279,-0.0014,-0.7405,15.3078,14.7418,0.3309,0,0.1405
280,-0.0014,-0.7472,15.2418,14.6759,0.0663,0,0.1472
281,-0.0016,-0.9211,15.5315,14.9683,0.3379,0,0.3211
282,-0.0016,-0.9270,15.4654,14.9023,0.0664,0,0.3270
283,-0.0018,-1.1086,15.7546,15.1965,0.3415,0,0.5086
284,-0.0018,-1.1137,15.6883,15.1304,0.0665,0,0.5137
285,-0.0019,-1.2979,15.9772,15.4264,0.3426,0,0.6979
286,-0.0019,-1.3022,15.9109,15.3603,0.0665,0,0.7022
287,-0.0018,-1.4858,16.1997,15.6582,0.3423,0,0.8858
288,-0.0018,-1.4893,16.1332,15.5920,0.0666,0,0.8893
289,-0.0017,-1.6708,16.4223,15.8918,0.3413,0,1.0708
290,-0.0017,-1.6736,16.3557,15.8256,0.0666,0,1.0736
291,-0.0015,-1.8530,16.6451,16.1273,0.3405,0,1.2530
292,-0.0015,-1.8551,16.5785,16.0611,0.0666,0,1.2551
293,-0.0013,-2.0333,16.8684,16.3647,0.3402,0,1.4333
294,-0.0013,-2.0347,16.8018,16.2985,0.0667,0,1.4347
295,-0.0010,-2.2132,17.0920,16.6040,0.3407,0,1.6132
296,-0.0010,-2.2140,17.0253,16.5377,0.0667,0,1.6140
297,-0.0008,-2.3943,17.3159,16.8451,0.3419,0,1.7943
298,-0.0008,-2.3945,17.2492,16.7789,0.0667,0,1.7945
299,-0.0006,-2.5785,17.5398,17.0881,0.3439,0,1.9785
300,-0.0006,-2.5780,17.4731,17.0219,0.0667,0,1.9780
301,-0.0002,-2.7415,17.7669,17.3332,0.3362,0,2.1415
302,-0.0002,-2.7406,17.7002,17.2669,0.0667,0,2.1406
303,0.0002,-2.8671,17.9996,17.5798,0.3250,0,2.2671
304,0.0002,-2.8658,17.9329,17.5136,0.0667,0,2.2658
305,0.0005,-2.9930,18.2330,17.8278,0.3259,0,2.3930
306,0.0005,-2.9913,18.1663,17.7615,0.0666,0,2.3913
307,0.0008,-3.1204,18.4670,18.0770,0.3272,0,2.5204
308,0.0008,-3.1183,18.4004,18.0108,0.0666,0,2.5183
309,0.0009,-3.2464,18.7007,18.3262,0.3265,0,2.6464
310,0.0009,-3.2437,18.6341,18.2600,0.0666,0,2.6437
311,0.0011,-3.3699,18.9339,18.5750,0.3252,0,2.7699
312,0.0011,-3.3668,18.8673,18.5088,0.0666,0,2.7668
313,0.0010,-3.4960,19.1664,18.8240,0.3258,0,2.8960
314,0.0010,-3.4924,19.1000,18.7578,0.0666,0,2.8924
315,0.0007,-3.6424,19.3977,19.0754,0.3334,0,3.0424
316,0.0007,-3.6381,19.3313,19.0091,0.0665,0,3.0381
317,0.0001,-3.8079,19.6280,19.3296,0.3419,0,3.2079
318,0.0001,-3.8030,19.5617,19.2634,0.0665,0,3.2030
319,-0.0004,-3.9898,19.8581,19.5872,0.3504,0,3.3898
320,-0.0004,-3.9842,19.7919,19.5210,0.0664,0,3.3842
321,-0.0010,-4.1853,20.0884,19.8484,0.3583,0,3.5853
322,-0.0010,-4.1789,20.0224,19.7823,0.0664,0,3.5789
323,-0.0015,-4.3917,20.3195,20.1137,0.3655,0,3.7917
324,-0.0015,-4.3846,20.2536,20.0476,0.0663,0,3.7846
325,-0.0019,-4.6072,20.5516,20.3829,0.3719,0,4.0072
326,-0.0019,-4.5994,20.4859,20.3169,0.0662,0,3.9994
327,-0.0023,-4.8303,20.7849,20.6562,0.3778,0,4.2303
328,-0.0023,-4.8217,20.7193,20.5903,0.0661,0,4.2217
329,-0.0025,-5.0602,21.0193,20.9335,0.3832,0,4.4602
330,-0.0025,-5.0510,20.9539,20.8677,0.0660,0,4.4510
331,-0.0024,-5.2807,21.2583,21.2146,0.3813,0,4.6807
332,-0.0024,-5.2709,21.1931,21.1489,0.0659,0,4.6709
333,-0.0018,-5.4365,21.5141,21.4987,0.3612,0,4.8365
334,-0.0018,-5.4262,21.4490,21.4330,0.0658,0,4.8262
335,-0.0007,-5.5288,21.7871,21.7856,0.3533,0,4.9288
