tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
15737,1789626280820000,0.065437317,-0.599991202,1.818309784,0.033342708,1,-65.716720581,0.977494955,-56.223476410,7943,264.800000000,264.766666667,0.416395098,1,0,0,1,0,1
15738,1789626280836000,0.054176331,-0.599969804,1.849655151,0.033306792,1,-65.685043335,0.977495134,-56.638664246,7944,264.833333333,264.783333333,0.416394502,1,0,0,1,0,1
15739,1789626280852000,0.059234619,-0.599968255,1.816692352,0.033348650,1,-65.653259277,0.977495193,-57.053844452,7944,264.833333333,264.800000000,0.416395038,1,0,0,1,0,1
15740,1789626280869000,0.064399719,-0.599953473,1.783737183,0.033357482,1,-65.621482849,0.977495313,-57.469024658,7945,264.866666667,264.816666667,0.416394472,1,0,0,1,0,1
15741,1789626280886000,0.069496155,-0.599973500,1.750785828,0.033343151,1,-65.589614868,0.977495372,-57.884208679,7945,264.866666667,264.833333333,0.416405261,1,0,0,1,0,1
15742,1789626280903000,0.074661255,-0.599966526,1.717826843,0.033361249,1,-65.557739258,0.977495432,-58.299388885,7946,264.900000000,264.850000000,0.416402042,1,0,0,1,0,1
15743,1789626280919000,0.079727173,-0.599968374,1.684875488,0.033338495,1,-65.525756836,0.977495432,-58.714561462,7946,264.900000000,264.866666667,0.416402638,1,0,0,1,0,1
15744,1789626280936000,0.084922791,-0.599963486,1.651924133,0.033358451,1,-65.493782043,0.977495432,-59.129737854,7947,264.933333333,264.883333333,0.416405827,1,0,0,1,0,1
15745,1789626280953000,0.089973450,-0.599981904,1.618968964,0.033339955,1,-65.461685181,0.977495372,-59.544906616,7947,264.933333333,264.900000000,0.416407615,1,0,0,1,0,1
15746,1789626280970000,0.095146179,-0.599982619,1.586021423,0.033351123,1,-65.429588318,0.977495313,-59.960079193,7948,264.966666667,264.916666667,0.416411430,1,0,0,1,0,1
15747,1789626280987000,0.099678040,-0.599783242,1.552459717,0.033866879,1,-65.394042969,0.977492332,-60.374477386,7948,264.966666667,264.933333333,0.415919870,1,0,0,1,0,1
15748,1789626281003000,0.104812622,-0.599757016,1.519504547,0.033352777,1,-65.358489990,0.977489352,-60.788875580,7949,265.000000000,264.950000000,0.415920526,1,0,0,1,0,1
15749,1789626281019000,0.106689453,-0.599116862,1.484153748,0.035406373,1,-65.311264038,0.977440953,-61.200256348,7949,265.000000000,264.966666667,0.414082646,1,0,0,1,0,1
15750,1789626281037000,0.111839294,-0.599045336,1.451244354,0.033309970,1,-65.264045715,0.977392554,-61.611637115,7950,265.033333333,264.983333333,0.414081782,1,0,0,1,0,1
15751,1789626281053000,0.112205505,-0.598718166,1.416831970,0.034415886,1,-65.207344055,0.977211833,-62.020854950,7950,265.033333333,265.000000000,0.413127512,1,0,0,1,0,1
15752,1789626281070000,0.117507935,-0.598648489,1.383972168,0.033284940,1,-65.150642395,0.977031052,-62.430072784,7951,265.066666667,265.016666667,0.413127512,1,0,0,1,0,1
15753,1789626281086000,0.116744995,-0.598444939,1.349945068,0.034036260,1,-65.085418701,0.976631641,-62.837272644,7951,265.066666667,265.033333333,0.412390620,1,0,0,1,0,1
15754,1789626281103000,0.122283936,-0.598353386,1.317138672,0.033270825,1,-65.020187378,0.976232171,-63.244476318,7952,265.100000000,265.050000000,0.412395567,1,0,0,1,0,1
15755,1789626281119000,0.115394592,-0.598394394,1.322704315,0.008856699,1,-64.946807861,0.975548744,-63.649612427,7952,265.100000000,265.066666667,0.411728412,1,1,0,0,0,1
15756,1789626281137000,0.116012573,-0.598093033,1.353126526,0.030429978,1,-64.873435974,0.974865377,-64.054748535,7953,265.133333333,265.083333333,0.411727041,1,0,1,0,0,1
15757,1789626281153000,0.109138489,-0.598155737,1.380470276,0.028194638,1,-64.792045593,0.973864615,-64.457687378,7953,265.133333333,265.100000000,0.411077976,1,1,1,0,0,1
